"회계연도","소관명","회계명","계정명","분야명","부문명","프로그램명","단위사업명","금년도예산(천원)","추경정부안(천원)","추경국회확정(천원)"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","소속기관 기본경비","5686577","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","청사관리경비","31323000","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","재판활동지원","79754976","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","국선변호료 지원","33506000","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","가족관계등록사무지원","20700000","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","사법업무 전산화","36742644","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","가족등록업무전산화","17009000","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","법관등 전문화 및 국제화","8292412","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","법원예비금","236000","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","법원시설 확충 및 유지보수","법원시설 확충","92805000","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","법원시설 확충 및 유지보수","법원시설관리","30250000","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","법원도서관","도서 확충 및 정비","1770930","0","0"
"2010","대법원","일반회계",,"공공질서및안전","법원및헌재","법원도서관","전자도서관 개발","1250000","0","0"
"2010","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부 인건비","83594799","0","0"
"2010","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부 기본경비","5471000","0","0"
"2010","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","등기업무지원","20592528","0","0"
"2010","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","등기업무 전산화","63641000","0","0"
"2010","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","예비비","13438400","0","0"
"2010","대법원","등기특별회계",,"공공질서및안전","법원및헌재","법원시설 확충 및 유지보수","등기소 확충","27035000","0","0"
"2010","대법원","등기특별회계",,"공공질서및안전","법원및헌재","회계간거래(전출금)","회계간전출(일반회계)","10000000","0","0"
"2010","대법원","등기특별회계",,"공공질서및안전","법원및헌재","내부거래지출","회계기금간거래(등특회계)","5988273","0","0"
"2010","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","인건비","14715911","0","0"
"2010","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","기본경비","4241166","0","0"
"2010","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","재판자료확충","256000","0","0"
"2010","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","국제교류협력","793979","0","0"
"2010","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","청사및공관시설관리","1767431","0","0"
"2010","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","국선대리인보수","152200","0","0"
"2010","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","재판활동지원","1416000","0","0"
"2010","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","헌법재판정보화","2564000","0","0"
"2010","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","예비금","25000","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거의공정한관리","공직선거관리","17387496","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거의공정한관리","정당발전지원","70189269","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거의공정한관리","시민교육및공명선거정착","13033512","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거의공정한관리","선거관리지원","1763307","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","인건비","131609668","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","기본경비","13021000","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","기관운영지원","9197154","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","청사확보 및 시설관리","17985871","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","선거행정정보화","1018980","0","0"
"2010","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","예비금","459863","0","0"
"2010","민주평화통일자문회의","일반회계",,"통일·외교","통일","민주평화통일자문회의운영","사무처인건비","3938669","0","0"
"2010","민주평화통일자문회의","일반회계",,"통일·외교","통일","민주평화통일자문회의운영","기본경비","1191280","0","0"
"2010","민주평화통일자문회의","일반회계",,"통일·외교","통일","민주평화통일자문회의운영","통일정책자문및통일운동활성화","15551659","0","0"
"2010","민주평화통일자문회의","일반회계",,"통일·외교","통일","민주평화통일자문회의운영","행정효율성증진및능력개발","37000","0","0"
"2010","민주평화통일자문회의","일반회계",,"통일·외교","통일","민주평화통일자문회의운영","정보화사업","351000","0","0"
"2010","민주평화통일자문회의","일반회계",,"통일·외교","통일","민주평화통일자문회의운영","시설관리","133000","0","0"
"2010","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","인건비","60872527","0","0"
"2010","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","기본경비","9648499","0","0"
"2010","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","감사활동경비","16893222","0","0"
"2010","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","청사 및 시설물 관리","604000","0","0"
"2010","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","전산운영경비","1349000","0","0"
"2010","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","국제교류협력강화","433634","0","0"
"2010","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","수입대체경비","266000","0","0"
"2010","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","감사연구활동경비","580876","0","0"
"2010","국가정보원","일반회계",,"일반공공행정","일반행정","국가정보지원","정보활동","483672213","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","경제인문사회연구회","24548000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","과학기술정책연구원","10443000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","국토연구원","23637000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","대외경제정책연구원","22516000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","산업연구원","15304000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","정보통신정책연구원","6839000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","통일연구원","9845000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국개발연구원","59145000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국교육개발원","14107000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국교육과정평가원","30939000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국교통연구원","10499000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국노동연구원","15203000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국농촌경제연구원","16289000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국법제연구원","7789000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국보건사회연구원","19842000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국여성정책연구원","11712000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국조세연구원","18606000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국직업능력개발원","16679000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국청소년정책연구원","6662000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국해양수산개발원","12956000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국행정연구원","9349000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국형사정책연구원","7876000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국환경정책평가연구원","13201000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","인건비","29399930","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","기본경비","9552000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","국정운영","99446","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","사회통합정책 추진","3237327","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","규제개혁","972887","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","정책분석평가","3293000","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","국가적중장기 추진과제 지원","16438064","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","행정지원","2685650","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","국무총리실 행정정보화","3786272","0","0"
"2010","국무총리실","일반회계",,"일반공공행정","국정운영","KDI 국제정책대학원 연금기금 국가부담금 지원","KDI 국제정책대학원 연금기금 국가부담금 지원","69000","0","0"
"2010","국무총리실","에너지및자원사업특별회계","투자계정","일반공공행정","국정운영","정부출연연구기관 지원(R&D)","에너지경제연구원","10038000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","조세정책","조세정책지원","1965207","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","경제정책","소비자물가관리","749435","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","경제정책","미래연구 네트워크 구축ㆍ활용","232000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","국고관리","국가회계제도지원","2639258","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","국고관리","국고업무관리지원","1834254","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","국고관리","국유재산관리","60114609","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","국고관리","일시차입금이자상환","97808817","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","정부위원회","미래기획위원회운영","2632778","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","정부위원회","국가경쟁력강화위원회 운영","3441853","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","정부위원회","G-20정상회의 준비위원회 운영","4281980","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","국제금융","국제금융강화지원","4307989","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","국제금융","국제금융센터보조","2000000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","국제금융","국제금융기구 출연","50365000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","국제금융","국제금융 전문인력 양성","457000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","경제협력","경제협력강화지원","1218440","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","경제협력","한태평양경제협력위원회보조","291000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","경제협력","경제발전경험공유사업","7450000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","경제협력","자유무역협정 국내대책 추진","8648920","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","경제협력","한국수출입은행 출자","150000000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","정책조정","경제정책조정지원","166716","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","국가재정운용계획수립","99733","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","국제기구 공동연구 자문","200000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","재정사업평가","248380","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","주요투자사업관리","83000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","기금운용평가 및 제도개선","712000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","국가연구개발사업편성지원및평가(R&D)","2474000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","예산낭비대응시스템 구축 및 운영","369513","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","정보화사업 평가(정보화)","304000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정운용","광역ㆍ지역발전특별회계 관리 및 제도개선","219672","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정운용","디지털예산회계시스템 운영및관리","20351361","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정운용","국제 재정협력 강화","157633","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","재정운용","재정운용 협의기반 구축·운영","354000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","공공정책","공공기관 평가 및 관리","4943000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","본부 인건비","64613517","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","본부 기본경비","16902186","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","기획재정 행정효율성 증진 및 능력개발","737342","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","기획재정해외네트워크구축","1391922","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","기획재정정보화","4291000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","기획재정 정책지원","13340254","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","회계기금간거래(전출금)","회계기금간전출(일반회계)","867128000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","회계기금간거래(예수원금상환)","회계기금간예수원금상환(일반회계)","48000","0","0"
"2010","기획재정부","일반회계",,"일반공공행정","재정·금융","회계기금간거래(예수이자상환)","회계기금간예수이자상환(일반회계)","6461059000","0","0"
"2010","기획재정부","일반회계",,"교통및물류","물류등기타","사회기반시설 민자사업 지원","산업기반신용보증기금 출연","30000000","0","0"
"2010","기획재정부","일반회계",,"국토및지역개발","지역및도시","회계간거래(전출금)","회계간거래(광역지역발전특별회계)","4455152650","0","0"
"2010","기획재정부","일반회계",,"예비비","예비비","예비비","예비비","2100000000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","초중등교육 역량강화","25668000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","영어교육 격차해소","14177000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","교육대학 육성","3000000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","학생 지도 강화","2845000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","교육과학기술연수원 연수생 교육훈련 지원(수입대체경비)","1568000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","교육과학기술연수원 교육행정전산화(정보화)","544000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","초중등 교육복지 개선","160000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","유아교육 지원","376000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","방과후학교 운영(사회서비스)","40671000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","깨끗한학교 만들기(사회서비스)","120000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","도서관 활성화 지원","200000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","학부모 자녀교육 역량강화","500000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","교육정보화 기반조성(정보화)","10289000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","e-러닝 활성화(정보화)","2750000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","한국교육학술정보원 출연(정보화)","29981000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","디지털교과서 개발(정보화)","800000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","지방교육행재정통합시스템운영","3982000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","특수학교 인건비","26871696","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","특수학교 기본경비","5797524","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","장애아교육 지원(사회서비스)","8071000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","장애인 교육복지 기반조성(정보화)","592000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","청사확보 및 시설개선","11950000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","장애학생 통합교육 기반구축","693849","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","특수교육 연수 및 운영(수입대체경비)","200000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","특수학교 시설확충","3000000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","지방교육재정교부금","32297958000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","학습보조 인턴교사 채용 지원","18000000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","공공자금관리기금 이차보전","18515000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","회계기금간거래(전출금)","사립초중등학교교직원연금국고대여금(일반회계)","56209000","0","0"
"2010","교육과학기술부","일반회계",,"교육","유아및초중등교육","회계기금간거래(전출금)","사립초중등학교교직원연금부담금(일반회계)","273295000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학의 특성화 다양화","대학의 여성인력 참여확대 및 능력증진","280000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","대학구조개혁 지원","26000000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","전문대학원 체제정착","8200000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","대학정보공시 및 평가","3411000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","PEET 예비검사 개발 및 시행","1200000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","2단계 연구중심대학 육성(R&D)","237000000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","대학자율역량 강화","47726617","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","국립대학병원 여건개선","70179000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","울산과학기술대학 설립 지원(R&D)","60567000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","그린바이오첨단연구단지 조성","14016000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","대학교육 역량 강화","82200000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","세계 수준의 연구중심대학 육성(R&D)","124000000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","글로벌공학교육센터 지원","6775000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","미취업 졸업생 지원","7920000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","고등교육 ICT 지원","대학정보화 지원(정보화)","8500000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","고등교육 ICT 지원","원격대학 경쟁력 강화 추진(정보화)","522000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","인문사회학술연구 조성(R&D)","188067000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","인문사회 직할 출연기관 지원(R&D)","43561000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","고전문헌 국역 지원(R&D)","2000000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","국제백신연구소 지원(R&D)","6525708","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술자원 공동 관리체계 구축(R&D)","9321000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술단체 지원(R&D)","8900000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술정책관연구기획심사평가사업(R&D)","5800000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","대학연구 국제교류 강화(R&D)","11860000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","한국사 연구 진흥","동북아역사재단 지원","18569000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","한국사 연구 진흥","한국바로알리기","823735","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","한국사 연구 진흥","한국사 연구 및 사료 수집.편찬","4732000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","한국사 연구 진흥","한국사능력검정시험 시행(수입대체경비)","800000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","국가장학기금출연","211973000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","저소득층장학금 지원","181700000","0","0"
"2010","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","대학생 근로장학금 지원","75000000","0","0"
