"회계연도","소관명","회계명","계정명","수입관명","수입항명","수입목명","금년도정부안(천원)","금년도국회확정(천원)"
"2014","기획재정부","일반회계",,"종합부동산세","종합부동산세","종합부동산세","1139100000","1139100000"
"2014","기획재정부","일반회계",,"차입금및여유자금회수","유가증권매각대","기타유가증권매각대","61315000","647515000"
"2014","농림축산식품부","광역지역발전특별회계","광역발전계정","경상이전수입","기타경상이전수입","기타경상이전수입","1093000","1093000"
"2014","농림축산식품부","광역지역발전특별회계","광역발전계정","재산수입","기타이자수입및재산수입","기타재산수입","103000","103000"
"2014","농림축산식품부","광역지역발전특별회계","지역개발계정","경상이전수입","기타경상이전수입","기타경상이전수입","5739000","5739000"
"2014","농림축산식품부","광역지역발전특별회계","지역개발계정","재산수입","기타이자수입및재산수입","기타재산수입","78000","78000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","40057000","40057000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","기타경상이전수입","법정부담금","1388000","1388000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","경상이전수입","변상금및위약금","위약금","85000","85000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","관유물매각대","재고자산매각대및유동자산","재고자산매각대","18000","18000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","397712000","397712000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타민간이자수입","9733000","9733000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재산수입","기타이자수입및재산수입","기타재산수입","1758000","1758000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","면허료및수수료","면허료및수수료","199000","199000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","재화및용역판매수입","잡수입","기타잡수입","10000","10000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","전년도이월금","전년도이월금","전년도이월금","28243000","28243000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","정부내부수입및기타","예수금","기금예수금","950000000","950000000"
"2014","농림축산식품부","농어촌구조개선특별회계","구조개선사업계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","3703000","3086000"
"2014","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","경상이전수입","기타경상이전수입","기타경상이전수입","553996000","553996000"
"2014","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","농어촌특별세","농어촌특별세","농어촌특별세","4195800000","4195800000"
"2014","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","21010000","21010000"
"2014","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","기타민간이자수입","3252000","3252000"
"2014","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재산수입","기타이자수입및재산수입","기타재산수입","801000","801000"
"2014","농림축산식품부","농어촌구조개선특별회계","농어촌특별세사업계정","재화및용역판매수입","잡수입","기타잡수입","1162000","1162000"
