"회계연도","소관명","회계명","계정명","분야명","부분명","프로그램명","단위사업명","전년도당초금액(천원)","금년도정부안(천원)","금년도국회확정(천원)"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","소속기관기본경비","11164822","11423670","11423670"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","소속기관인건비","87302124","84148652","84148652"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","일반행정업무지원","454867000","481548000","485697000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","행정효율성증진및능력개발","3021000","2936000","2936000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","교통안전·소통확보","교통사고예방","260906000","261025000","258339000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","교통안전·소통확보","교통행정전산화(정보화)","2825000","3129000","3129000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","국가안보확보","국제교류협력활동","2321000","2714208","2975208"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","국가안보확보","대테러상황관리","7452000","6086000","6086000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","국가안보확보","보안경찰활동","33484000","34814000","34814000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","국가안보확보","외사경찰활동","14790000","15293944","15290944"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","범죄수사활동","사이버수사","7301000","6715000","6715000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","범죄수사활동","수사활동","113841000","113377000","113304000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","범죄수사활동","외사활동","18053000","18521000","19021000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","범죄예방및사회적약자보호","범죄예방","21777000","22823000","23223000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","범죄예방및사회적약자보호","여성청소년보호활동","15062000","14863000","14727000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","사회질서유지","경비경찰역량강화","180252000","184786000","184586000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","사회질서유지","치안정보활동","37667000","37481000","37331000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","전문경찰양성","경찰대학운영","8764000","10395000","10385000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","전문경찰양성","경찰보수교육","7180000","8503000","8503000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","전문경찰양성","수사경찰전문교육","2499000","2493000","2493000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","전문경찰양성","신임순경교육","25294000","28510000","28510000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","전문경찰양성","우수인재확보및능력개발","8525000","7215000","7215000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","치안인프라구축","경찰유무선망개선","63007000","64766000","65226000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","치안인프라구축","경찰장비현대화","240431000","239057000","239004000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","치안인프라구축","경찰정보화기반고도화(정보화)","52621000","52826000","52826000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","치안인프라구축","정책연구개발(R&D)","0","2200000","2200000"
"2015","경찰청","일반회계",,"공공질서및안전","경찰","치안인프라구축","헬기운용 및 현대화","23666000","24538047","24538047"
"2015","경찰청","일반회계",,"사회복지","취약계층지원","범죄예방및사회적약자보호","여성청소년보호활동","24009000","24009000","24009000"
"2015","경찰청","지역발전특별회계","경제발전계정","공공질서및안전","경찰","교통안전·소통확보","광역교통관리체계개선","23876000","14616000","15116000"
"2015","경찰청","지역발전특별회계","세종특별자치시계정","공공질서및안전","경찰","교통안전·소통확보","광역교통관리체계개선","0","572000","572000"
"2015","경찰청","지역발전특별회계","제주특별자치도계정","공공질서및안전","경찰","경찰행정지원","제주이관인력지원","3225000","3547000","3547000"
"2015","경찰청","혁신도시건설특별회계",,"공공질서및안전","경찰","경찰행정지원","혁신도시건설","77923000","79942000","79942000"
"2015","고용노동부","농어촌구조개선특별회계","농어촌특별세사업계정","사회복지","노동","직업능력개발","농어민지역실업자직업훈련","819000","0","0"
"2015","고용노동부","에너지및자원사업특별회계","투자계정","사회복지","노동","산업재해예방","진폐근로자보호","43472000","61896000","61896000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","고객상담센터운영","1154000","1162000","1162000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","고용노동행정정보화","13458000","12918000","12918000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","고용노동행정혁신","953000","905000","905000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","노동위원회운영","5106000","5450000","5450000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","노사정위원회운영","3315000","2527000","2527000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","본부기본경비","14258000","14732000","14732000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","본부인건비","52059777","54705611","54705611"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","소속기관기본경비","3046000","3064000","3064000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","소속기관인건비","24239397","25180889","25180889"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","정책연구개발","889000","889000","889000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","지방청기본경비","11915000","12316000","12316000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","지방청인건비","200682104","212378030","212378030"
"2015","고용노동부","일반회계",,"사회복지","노동","고용노동행정지원","청관사유지","13784000","10348000","10348000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","고용노동통계조사","10341000","10446000","10446000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","고용센터인력지원","35630000","0","0"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","고용영향평가사업","2819000","3179000","3179000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","고용지원인프라운영","26097000","37332000","37332000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","대상별취업지원","223929000","274618000","274618000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","사회보험 사각지대 해소","555155000","579265000","579265000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","사회적기업육성","155883000","64712000","64712000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","스펙초월 멘토스쿨 운영","2490000","2490000","2490000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","실업크레딧지원","0","12870000","12870000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","중소기업청년인턴제","101772000","18319000","18319000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","지역일자리목표공시제","400000","400000","400000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","청년강소기업체험프로그램","4962000","3455000","3455000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","청년취업아카데미운영지원","33470000","30139000","30139000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","한국고용정보원출연","19813000","14834000","14834000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","한국잡월드운영","7342000","11802000","11802000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","해외인턴사업","5250000","0","0"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","해외취업지원","23729000","37737000","35637000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용정책","핵심직무역량평가모델개발및보급","1215000","1215000","1215000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용평등실현","고용평등환경개선","1424000","1400000","1400000"
"2015","고용노동부","일반회계",,"사회복지","노동","고용평등실현","시간선택제 사회보험료 지원","8544000","0","0"
"2015","고용노동부","일반회계",,"사회복지","노동","고용평등실현","장년희망찾기지원","29060000","7002000","7002000"
"2015","고용노동부","일반회계",,"사회복지","노동","국제고용노동협력","국제기구협력지원","11955000","10504000","10504000"
"2015","고용노동부","일반회계",,"사회복지","노동","국제고용노동협력","국제노동교류협력","519000","494000","494000"
"2015","고용노동부","일반회계",,"사회복지","노동","국제고용노동협력","외국인력관리지원","2378000","2402000","2402000"
"2015","고용노동부","일반회계",,"사회복지","노동","근로조건보호및복지증진","근로감독행정","4178000","5154000","5154000"
"2015","고용노동부","일반회계",,"사회복지","노동","근로조건보호및복지증진","근로조건보호","8294000","8312000","8812000"
"2015","고용노동부","일반회계",,"사회복지","노동","근로조건보호및복지증진","퇴직급여정착지원제도","1300000","3600000","3241000"
"2015","고용노동부","일반회계",,"사회복지","노동","노사정책","노사문화구축","6024000","5952000","5952000"
"2015","고용노동부","일반회계",,"사회복지","노동","노사정책","노사발전재단지원","14883000","14239000","14139000"
"2015","고용노동부","일반회계",,"사회복지","노동","노사정책","노사협력","4588000","4588000","4588000"
"2015","고용노동부","일반회계",,"사회복지","노동","지방고용노동행정","지방고용노동관서운영","1714000","1031000","1031000"
"2015","고용노동부","일반회계",,"사회복지","노동","직업능력개발","국가ㆍ민간자격관리","0","136000","136000"
"2015","고용노동부","일반회계",,"사회복지","노동","직업능력개발","실업자능력개발지원","74362000","65436000","65436000"
"2015","고용노동부","일반회계",,"사회복지","노동","직업능력개발","중장년취업아카데미운영","4500000","0","0"
"2015","고용노동부","일반회계",,"사회복지","노동","직업능력개발","한국기술교육대학교출연","38075000","45270000","45270000"
"2015","고용노동부","일반회계",,"사회복지","노동","직업능력개발","한국산업인력공단출연","56202000","93505000","93505000"
"2015","고용노동부","일반회계",,"사회복지","노동","직업능력개발","한국폴리텍대학출연","146868000","169280000","171430000"
"2015","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 고용보험기금으로의 전출금(고용보험운영)","218000","718000","718000"
"2015","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 고용보험기금으로의 전출금(모성보호지원)","35000000","70000000","70000000"
"2015","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 고용보험기금으로의 전출금(자영업자 고용보험사업지원)","2000000","0","0"
"2015","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 산재기금으로의 전출금","15500000","15500000","15500000"
"2015","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 임채기금으로의 전출금(임채기금운영)","82000","82000","82000"
"2015","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 장애인기금으로의 전출금(장애인기금운영)","25000000","25000000","25000000"
"2015","고용노동부","지역발전특별회계","생활기반계정","사회복지","노동","고용정책","사회적기업육성","0","81489000","81489000"
"2015","고용노동부","지역발전특별회계","세종특별자치시계정","사회복지","노동","고용정책","사회적기업육성","0","303000","303000"
"2015","고용노동부","지역발전특별회계","제주특별자치도계정","사회복지","노동","고용노동행정지원","자치단체직업능력개발지원(제주)","275000","247000","247000"
"2015","고용노동부","지역발전특별회계","제주특별자치도계정","사회복지","노동","고용노동행정지원","제주이관업무지원","9515000","8019000","8019000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","독과점시장 환경개선","705000","879000","1079000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","선진 경쟁정책 추진","859000","929000","929000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","시장구조개선","173000","264000","256700"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","카르텔대응강화","595000","1005000","995000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","한국공정거래조정원 출연","4278000","4806000","4806000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","공정거래 행정지원","공정위 정보화","3003000","2434000","2411000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","공정거래 행정지원","기본경비","6795000","6877000","6877000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","공정거래 행정지원","인건비","34452322","36802138","36802138"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","공정거래 행정지원","행정지원","5214000","4634000","4834000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","소비자후생 증진","선진 소비자정책 추진","475000","598000","598000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","소비자후생 증진","소비자권익증진 지원","2141000","2066000","2066000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","소비자후생 증진","소비자보호 인프라 운용","3299000","3130000","3106000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","소비자후생 증진","한국소비자원 출연","21066000","37486000","37766000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","중소기업 경쟁여건 개선","가맹유통분야 거래행태 개선","597000","594000","594000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","중소기업 경쟁여건 개선","대중소기업 동반성장시책 추진","207000","153000","153000"
"2015","공정거래위원회","일반회계",,"일반·지방행정","일반행정","중소기업 경쟁여건 개선","하도급분야 거래행태 개선","706000","721000","700000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","관세심사","관세탈루심사지원","5339000","4344000","4344000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","관세행정지원","관세국경관리연수원","1260000","3447000","3447000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","관세행정지원","관세정책지원","20747000","26318000","26318000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","관세행정지원","본청기본경비","8718843","9298499","9298499"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","관세행정지원","본청인건비","40281743","42118163","42118163"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","관세행정지원","소속기관기본경비","18903612","19404000","19404000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","관세행정지원","소속기관인건비","222261084","233507760","233507760"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","관세행정지원","청사확보 및 시설개선","22176000","22361000","22361000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","밀수감시단속","밀수단속지원","6907000","5104000","5104000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","밀수감시단속","조사감시선진화","25273000","25685000","25685000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","수출입통관","FTA이행","6263000","5814000","5814000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","수출입통관","수출입통관및물류촉진지원","12840000","13902000","13872000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","정보화및국제협력","관세행정정보화","85968374","63762000","63762000"
"2015","관세청","일반회계",,"일반·지방행정","재정·금융","정보화및국제협력","국제교역협력","5616000","6351000","6351000"
"2015","교육부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 교육기반조성","125632000","244232000","254832000"
"2015","교육부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 국유재산 활용 활성화(수입대체경비)","17347000","17459000","17459000"
"2015","교육부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 기본경비","153992000","152181000","152181000"
"2015","교육부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 시설확충","386742000","347935000","365130000"
"2015","교육부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 운영지원","0","1314247000","1314247000"
"2015","교육부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 인건비","1549609368","1669793061","1669793061"
"2015","교육부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 입시 및 논문심사(수입대체경비)","20217000","18682000","18682000"
"2015","교육부","일반회계",,"교육","고등교육","국립대학 운영지원","대학시간강사 처우개선 지원","111065000","111065000","111065000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","BK21 플러스사업","297353000","298222000","298222000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","국립대학 자원관리 선진화 시스템","4000000","8000000","7000000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","국립대학법인 운영 지원","412346000","451916000","447500000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","국립대학병원 여건개선","54215000","48700000","52100000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","대학교육 역량 강화","55600000","54200000","54200000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","대학구조개혁 지원","15766000","24451000","24451000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","대학의 여성인력 참여확대 및 능력증진","100000","100000","100000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","대학자율역량 강화","82259000","87444000","70414000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","대학정보공시 통합정보시스템 구축","2254000","3230000","3230000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","대학정보화 지원","4660000","2660000","2660000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","대학평가지원","20630000","19125000","2925000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","사이버대학 경쟁력 강화 추진","1170000","625000","625000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","아세안대학 이러닝지원","2100000","1838000","1838000"
"2015","교육부","일반회계",,"교육","고등교육","대학교육 역량강화","전문대학원 체제정착","3344000","3158000","3158000"
"2015","교육부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","대학생 근로장학금 지원","194273000","0","0"
"2015","교육부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","맞춤형 국가장학금 지원","3457500000","3845630000","3845630000"
"2015","교육부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","우수학생 국가장학 사업","13526000","0","0"
"2015","교육부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","중소기업취업 전제 희망사다리 장학금","10000000","0","0"
"2015","교육부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","한국장학재단 출연","191425000","335326000","335326000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","고전문헌 국역 지원","2130000","2130000","3000000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","국제백신연구소 지원","5893000","4000000","4000000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","이공학학술연구조성","331370000","336500000","336500000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","인문사회 출연기관 지원","44586000","47135000","46105000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","인문사회학술연구 조성","244214000","246359000","246359000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술단체 지원","8914000","9968000","10168000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술연구 국제교류 강화","8400000","8400000","8400000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술자원 관리체계 및 연구윤리기반 구축","8879000","8830000","8830000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술장학지원관연구기획심사평가사업","13000000","13200000","13200000"
"2015","교육부","일반회계",,"교육","고등교육","학술연구 역량 강화","한국고전번역원 청사이전 신축","1500000","0","1600000"
"2015","교육부","일반회계",,"교육","고등교육","한국사 연구 진흥","동북아역사재단 지원","18109000","18207000","18585000"
"2015","교육부","일반회계",,"교육","고등교육","한국사 연구 진흥","한국바로알리기","1128000","1279000","1279000"
"2015","교육부","일반회계",,"교육","고등교육","한국사 연구 진흥","한국사 연구.편찬 및 이해증진","5346000","5390000","5090000"
"2015","교육부","일반회계",,"교육","고등교육","한국사 연구 진흥","한국사능력검정시험운영","2477000","3438000","3438000"
"2015","교육부","일반회계",,"교육","고등교육","회계기금간거래(예수원금상환)","교육차관사업(일반회계)","2439000","2439000","2439000"
"2015","교육부","일반회계",,"교육","고등교육","회계기금간거래(예수원금상환)","서울대AID차관사업(일반회계)","249000","265000","265000"
"2015","교육부","일반회계",,"교육","고등교육","회계기금간거래(예수이자상환)","교육차관사업(일반회계)","150000","141000","141000"
"2015","교육부","일반회계",,"교육","고등교육","회계기금간거래(예수이자상환)","서울대AID차관사업(일반회계)","38000","15000","15000"
"2015","교육부","일반회계",,"교육","고등교육","회계기금간거래(전출금)","사립초중등학교교직원연금국고대여금(일반회계)","9367000","0","0"
"2015","교육부","일반회계",,"교육","고등교육","회계기금간거래(전출금)","사립학교교직원연금부담금(일반회계)","287276000","655127000","655127000"
"2015","교육부","일반회계",,"교육","교육일반","교육행정지원","교육행정운영","4273000","4238000","4238000"
"2015","교육부","일반회계",,"교육","교육일반","교육행정지원","본부 기본경비","14266000","14587000","13787000"
"2015","교육부","일반회계",,"교육","교육일반","교육행정지원","본부 인건비","46520614","42717270","42717270"
"2015","교육부","일반회계",,"교육","교육일반","교육행정지원","소속기관 기본경비","12011000","13720000","13720000"
"2015","교육부","일반회계",,"교육","교육일반","교육행정지원","소속기관 인건비","14098627","13989298","13989298"
"2015","교육부","일반회계",,"교육","교육일반","교육행정지원","학술원개원60주년기념사업","296000","0","0"
"2015","교육부","일반회계",,"교육","교육일반","교육행정지원","행정업무정보화 지원","8802000","10713000","10713000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","교육복지 증진","장애인교육지원","14518000","6227000","6227000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","교육복지 증진","특수교육 내실화 기반구축","3409000","5723000","5723000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","교육복지 증진","특수교육 연수 및 운영(수입대체경비)","688000","657000","657000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","교육복지 증진","특수교육정보화지원","580000","580000","580000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","교육복지 증진","특수학교 기본경비","5865000","5865000","5865000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","교육복지 증진","특수학교 인건비","28294441","30144727","30144727"
"2015","교육부","일반회계",,"교육","유아및초중등교육","지방교육재정교부금","보통교부금","39411710000","38128989000","38018542000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","지방교육재정교부금","특별교부금","1456367000","1391626000","1387024000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","국립부설학교 학력증진 지원","36297000","48042000","48042000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","이러닝 활성화","1820000","1638000","1638000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","중앙교육연수원 교육행정전산화","384000","384000","384000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","중앙교육연수원 연수생 교육훈련 지원","2209000","2210000","2210000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","초중등교육 역량강화","5376000","6552000","5973000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","한국교육학술정보원 출연","30999000","31105000","31105000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","3~5세 누리과정 지원","0","0","0"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","고등학교 무상교육 지원","0","0","0"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","교육국제화특구사업","1000000","0","0"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","지방교육재정교부금","0","0","0"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","초등 방과후 돌봄교실 시설 개선 확충","100800000","0","0"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 활성화","EBSe영어교육내실화","0","0","0"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 활성화","EBS수능강의사업지원","0","0","0"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 활성화","교육기부활성화","4414000","4714000","4064000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 활성화","영어교육활성화지원","1568000","1235000","1035000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 활성화","전국 학부모지원센터 운영지원","270000","270000","270000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 활성화","창의적인재육성","14903000","14903000","14578000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","학교교육 활성화","학생정신 건강센터 지원","1500000","1546000","1546000"
"2015","교육부","일반회계",,"교육","유아및초중등교육","회계기금간거래(전출금)","사립초중등학교교직원연금국고대여금(일반회계)","17395000","0","0"
"2015","교육부","일반회계",,"교육","유아및초중등교육","회계기금간거래(전출금)","사립학교교직원연금부담금(일반회계)","325068000","0","0"
"2015","교육부","일반회계",,"교육","평생·직업교육","국립국제교육원 지원","국립국제교육원 기본경비","2090000","2122000","2122000"
"2015","교육부","일반회계",,"교육","평생·직업교육","국립국제교육원 지원","국립국제교육원 연수 및 교육과정 운영(수입대체경비)","9494000","8526000","8526000"
"2015","교육부","일반회계",,"교육","평생·직업교육","국립국제교육원 지원","국립국제교육원 인건비","4982854","5277320","5277320"
"2015","교육부","일반회계",,"교육","평생·직업교육","국립국제교육원 지원","국제교육 교류 협력 활성화","60345000","57984000","57984000"
"2015","교육부","일반회계",,"교육","평생·직업교육","국립국제교육원 지원","영어 의사소통능력 신장 지원","1937000","1840000","0"
