회계연도,소관명,회계명,계정명,분야명,부문명,프로그램명,단위사업명,전년도당초금액(천원),금년도정부안(천원),금년도국회확정(천원)
2018,감사원,일반회계,,일반·지방행정,일반행정,감사활동 및 행정지원,감사연구활동경비,435000,425000,0
2018,감사원,일반회계,,일반·지방행정,일반행정,감사활동 및 행정지원,감사활동경비,23074000,23198000,0
2018,감사원,일반회계,,일반·지방행정,일반행정,감사활동 및 행정지원,국제교류협력강화,268000,262000,0
2018,감사원,일반회계,,일반·지방행정,일반행정,감사활동 및 행정지원,기본경비,11513000,11777000,0
2018,감사원,일반회계,,일반·지방행정,일반행정,감사활동 및 행정지원,수입대체경비,358000,349000,0
2018,감사원,일반회계,,일반·지방행정,일반행정,감사활동 및 행정지원,인건비,81434906,86739781,0
2018,감사원,일반회계,,일반·지방행정,일반행정,감사활동 및 행정지원,전산운영경비,7046000,6358000,0
2018,감사원,일반회계,,일반·지방행정,일반행정,감사활동 및 행정지원,청사 및 시설물 관리,1058000,1021000,0
2018,경찰청,경찰병원,손익계정,공공질서및안전,경찰,경찰병원운영,경찰병원기본경비,3767000,3946000,0
2018,경찰청,경찰병원,손익계정,공공질서및안전,경찰,경찰병원운영,경찰병원인건비,37183729,38458819,0
2018,경찰청,경찰병원,손익계정,공공질서및안전,경찰,경찰병원운영,장례식장운영,1916000,1861000,0
2018,경찰청,경찰병원,손익계정,공공질서및안전,경찰,경찰병원운영,진료업무지원,23884000,23129000,0
2018,경찰청,경찰병원,손익계정,공공질서및안전,경찰,회계기금간거래(공무원연금부담금),공무원연금부담금(경찰병원계정),3845000,4268000,0
2018,경찰청,경찰병원,자본계정,공공질서및안전,경찰,경찰병원운영,경찰병원기본경비,170000,183000,0
2018,경찰청,경찰병원,자본계정,공공질서및안전,경찰,경찰병원운영,자산취득,2471000,5388000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,감사·인권보호활동,2916000,3117000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,경찰복지증진,28029000,31400000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,경찰인력증원(인건비),0,0,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,대국민치안정책제공,1232000,1237000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,본부기본경비,391897631,397360000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,본부인건비,7683890094,8055554283,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,소속기관기본경비,11814000,11759000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,소속기관인건비,74354185,99710276,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,일반행정업무지원,546883000,565677000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,경찰행정지원,행정효율성증진및능력개발,3370000,3266000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,교통안전·소통확보,교통사고예방,274051000,271666000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,교통안전·소통확보,교통행정전산화(정보화),4061000,3659000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,국가안보확보,국제교류협력활동,5617000,7007000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,국가안보확보,대테러상황관리,16457000,14596000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,국가안보확보,보안경찰활동,36639523,36518000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,국가안보확보,외사경찰활동,16012391,16853000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,범죄수사활동,범죄수사,127994707,115367000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,범죄수사활동,사이버수사,7480000,10015000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,범죄수사활동,첨단과학수사,19290000,28579000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,범죄예방및사회적약자보호,범죄예방,28457000,26225000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,범죄예방및사회적약자보호,여성청소년보호활동,16543000,17989000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,사회질서유지,경비경찰역량강화,200290000,186270000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,사회질서유지,치안정보활동,40299400,37824000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,전문경찰양성,경찰대학운영,9285000,9263000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,전문경찰양성,경찰보수교육,8767000,6991000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,전문경찰양성,수사경찰전문교육,2242000,2489000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,전문경찰양성,신임순경교육,20477000,23034000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,전문경찰양성,우수인재확보및능력개발,7436000,7839000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,치안인프라구축,경찰유무선망개선,53027000,55954000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,치안인프라구축,경찰장비현대화,260233180,257074000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,치안인프라구축,경찰정보화기반고도화(정보화),52277000,53618000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,치안인프라구축,정책연구개발(R&D),9715000,13348000,0
2018,경찰청,일반회계,,공공질서및안전,경찰,치안인프라구축,헬기운용 및 현대화,42400000,50762000,0
2018,경찰청,일반회계,,사회복지,취약계층지원,범죄예방및사회적약자보호,여성청소년보호활동,24082000,42227000,0
2018,경찰청,지역발전특별회계,제주특별자치도계정,공공질서및안전,경찰,경찰행정지원,제주이관인력지원,3834000,4027000,0
2018,고용노동부,에너지및자원사업특별회계,투자계정,사회복지,노동,산업재해예방,진폐근로자보호,71093000,80900000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,고용노동행정정보화,14661000,14224000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,고용노동행정혁신,825000,825000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,노동위원회운영,5166000,5246000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,노사정위원회운영,2306000,2191000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,본부기본경비,16347000,18330000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,본부인건비,62759810,66048889,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,소속기관기본경비,3188000,3179000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,소속기관인건비,22827141,23997172,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,일자리위원회운영,0,5245000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,정책연구개발,776000,776000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,지방청기본경비,11583000,13070000,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,지방청인건비,235838230,281172601,0
2018,고용노동부,일반회계,,사회복지,노동,고용노동행정지원,청관사유지,10519000,10720000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,고용노동통계조사,11621000,17030000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,고용영향평가사업,3774000,6800000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,고용지원인프라운영,60197000,34576000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,대상별취업지원,330478000,532943000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,사회보험 사각지대 해소,520200000,702079000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,사회적기업육성,55177000,82463000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,실업크레딧지원,18085000,20533000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,일자리안정자금지원,0,2970769000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,중소기업청년인턴제,24565000,2811000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,청년내일채움공제,47592000,222988000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,청년취업아카데미운영지원,35086000,31579000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,한국고용정보원출연,18909000,21260000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,한국잡월드운영,20357000,28253000,0
2018,고용노동부,일반회계,,사회복지,노동,고용정책,해외취업지원,45776000,42437000,0
2018,고용노동부,일반회계,,사회복지,노동,고용평등실현,고용평등환경개선,1382000,1869000,0
2018,고용노동부,일반회계,,사회복지,노동,고용평등실현,장년희망찾기지원,6000000,9259000,0
2018,고용노동부,일반회계,,사회복지,노동,국제고용노동협력,국제고용노동협력,11360000,15093000,0
2018,고용노동부,일반회계,,사회복지,노동,국제고용노동협력,외국인력관리지원,2671000,2496000,0
2018,고용노동부,일반회계,,사회복지,노동,근로조건보호및복지증진,근로감독행정,5961000,9441000,0
2018,고용노동부,일반회계,,사회복지,노동,근로조건보호및복지증진,근로조건보호,10953000,12501000,0
2018,고용노동부,일반회계,,사회복지,노동,근로조건보호및복지증진,퇴직급여정착지원제도,1038000,934000,0
2018,고용노동부,일반회계,,사회복지,노동,노사정책,노사문화구축,2417000,2175000,0
2018,고용노동부,일반회계,,사회복지,노동,노사정책,노사발전재단지원,8302000,8889000,0
2018,고용노동부,일반회계,,사회복지,노동,노사정책,노사협력,7275000,6539000,0
2018,고용노동부,일반회계,,사회복지,노동,소속책임운영기관운영,고객상담센터운영,2612000,3151000,0
2018,고용노동부,일반회계,,사회복지,노동,소속책임운영기관운영,고객상담센터인건비,3152739,2921498,0
2018,고용노동부,일반회계,,사회복지,노동,직업능력개발,고용보험 미적용자등 능력개발지원,0,1873000,0
2018,고용노동부,일반회계,,사회복지,노동,직업능력개발,실업자능력개발지원,59986000,70780000,0
2018,고용노동부,일반회계,,사회복지,노동,직업능력개발,한국기술교육대학교출연,51769000,52894000,0
2018,고용노동부,일반회계,,사회복지,노동,직업능력개발,한국산업인력공단출연,108399000,116028000,0
2018,고용노동부,일반회계,,사회복지,노동,직업능력개발,한국폴리텍대학출연,186973000,217766000,0
2018,고용노동부,일반회계,,사회복지,노동,회계기금간거래(전출금),일반회계에서 고용보험기금으로의 전출금(고용보험운영),718000,200000,0
2018,고용노동부,일반회계,,사회복지,노동,회계기금간거래(전출금),일반회계에서 고용보험기금으로의 전출금(모성보호지원),70000000,70000000,0
2018,고용노동부,일반회계,,사회복지,노동,회계기금간거래(전출금),일반회계에서 산재기금으로의 전출금,15500000,15500000,0
2018,고용노동부,일반회계,,사회복지,노동,회계기금간거래(전출금),일반회계에서 임채기금으로의 전출금(임채기금운영),82000,82000,0
2018,고용노동부,지역발전특별회계,생활기반계정,사회복지,노동,고용정책,사회적기업육성,72182000,72608000,0
2018,고용노동부,지역발전특별회계,세종특별자치시계정,사회복지,노동,고용정책,사회적기업육성,635000,809000,0
2018,고용노동부,지역발전특별회계,제주특별자치도계정,사회복지,노동,고용노동행정지원,자치단체직업능력개발지원(제주),235000,223000,0
2018,고용노동부,지역발전특별회계,제주특별자치도계정,사회복지,노동,고용노동행정지원,제주이관업무지원,8250000,8882000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,경쟁촉진,독과점시장 환경개선,1148000,1493000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,경쟁촉진,선진 경쟁정책 추진,788000,797000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,경쟁촉진,시장구조개선,247000,247000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,경쟁촉진,카르텔대응강화,1011000,687000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,경쟁촉진,한국공정거래조정원 출연,5738000,6370000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,공정거래 행정지원,공정위 정보화,1891000,1841000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,공정거래 행정지원,기본경비,6878800,7169000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,공정거래 행정지원,인건비,40256495,46054160,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,공정거래 행정지원,행정지원,4798000,4902000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,소비자후생 증진,선진 소비자정책 추진,596000,572000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,소비자후생 증진,소비자권익증진 지원,1938000,2162000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,소비자후생 증진,소비자보호 인프라 운용,5685000,4601000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,소비자후생 증진,한국소비자원 출연,39825000,41193000,0
2018,공정거래위원회,일반회계,,일반·지방행정,일반행정,중소기업 경쟁여건 개선,대중소기업간 거래행태개선 및 동반성장시책추진,1258000,1356000,0
2018,과학기술정보통신부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,건강보험부담금(책특회계),171000,178000,0
2018,과학기술정보통신부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,과학교육문화(책특회계),4564000,4970000,0
2018,과학기술정보통신부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,국립과천과학관 기본경비,2885000,2948000,0
2018,과학기술정보통신부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,국립과천과학관인건비,5577688,5734942,0
2018,과학기술정보통신부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,국립어린이과학관운영,0,2246000,0
2018,과학기술정보통신부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,시설관리(책특회계),3725000,3404000,0
2018,과학기술정보통신부,국립과천과학관,손익계정,과학기술,과학기술일반,국립과천과학관운영,창의전시관운영(책특회계),6219000,5985000,0
2018,과학기술정보통신부,국립과천과학관,손익계정,과학기술,과학기술일반,회계기금간거래,공무원연금부담금,875000,1462000,0
2018,과학기술정보통신부,국립과천과학관,자본계정,과학기술,과학기술일반,국립과천과학관운영,과학교육문화(책특회계),300000,150000,0
2018,과학기술정보통신부,국립과천과학관,자본계정,과학기술,과학기술일반,국립과천과학관운영,국립과천과학관 기본경비,52000,52000,0
2018,과학기술정보통신부,국립과천과학관,자본계정,과학기술,과학기술일반,국립과천과학관운영,국립어린이과학관운영,0,230000,0
2018,과학기술정보통신부,국립과천과학관,자본계정,과학기술,과학기술일반,국립과천과학관운영,시설관리(책특회계),1568000,1325000,0
2018,과학기술정보통신부,국립과천과학관,자본계정,과학기술,과학기술일반,국립과천과학관운영,창의전시관운영(책특회계),5519000,5070000,0
2018,과학기술정보통신부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,건강보험부담금(책특회계),161000,168000,0
2018,과학기술정보통신부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,과학교육사업(책특회계),3690000,3530000,0
2018,과학기술정보통신부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,과학전시사업(책특회계),3973000,4325000,0
2018,과학기술정보통신부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,국립중앙과학관기본경비(책특회계),1816000,1863000,0
2018,과학기술정보통신부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,국립중앙과학관인건비(책특회계),5522020,5894519,0
2018,과학기술정보통신부,국립중앙과학관,손익계정,과학기술,과학기술일반,국립중앙과학관운영,시설관리(책특회계),5057000,5110000,0
2018,과학기술정보통신부,국립중앙과학관,손익계정,과학기술,과학기술일반,회계기금간거래,공무원연금부담금,716000,768000,0
2018,과학기술정보통신부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,과학교육사업(책특회계),200000,200000,0
2018,과학기술정보통신부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,과학전시사업(책특회계),2103000,2103000,0
2018,과학기술정보통신부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,국립중앙과학관기본경비(책특회계),50000,50000,0
2018,과학기술정보통신부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,시설관리(책특회계),4415000,4681000,0
2018,과학기술정보통신부,국립중앙과학관,자본계정,과학기술,과학기술일반,국립중앙과학관운영,첨단연구성과 종합전시관 구축,9544000,10400000,0
2018,과학기술정보통신부,에너지및자원사업특별회계,투자계정,과학기술,과학기술연구지원,출연연구기관지원,국가과학기술연구회 소속 출연연구기관 지원,374275000,381653000,0
2018,과학기술정보통신부,에너지및자원사업특별회계,투자계정,과학기술,기술개발,미래유망원천기술개발,에너지·환경기술개발,700000,630000,0
2018,과학기술정보통신부,우체국보험특별회계,,통신,우정,우정사업행정지원,보특기본경비,120000,153000,0
2018,과학기술정보통신부,우체국보험특별회계,,통신,우정,우체국보험 내실화,보험영업활성화,246742000,252644000,0
2018,과학기술정보통신부,우체국보험특별회계,,통신,우정,우체국보험 내실화,우체국보험정보화,7720000,5296000,0
2018,과학기술정보통신부,우체국보험특별회계,,통신,우정,회계기금간거래,회계기금간거래,346350000,343378000,0
2018,과학기술정보통신부,우체국보험특별회계,,통신,우정,회계기금간거래(전출금),회계기금간거래,27849000,28128000,0
2018,과학기술정보통신부,우체국예금특별회계,손익계정,통신,우정,우정사업행정지원,예특기본경비,192000,230000,0
2018,과학기술정보통신부,우체국예금특별회계,손익계정,통신,우정,우체국예금지속가능경영,우체국금융정보화,51133000,49699000,0
2018,과학기술정보통신부,우체국예금특별회계,손익계정,통신,우정,우체국예금지속가능경영,우체국예금안정적운영,158108000,167865000,0
2018,과학기술정보통신부,우체국예금특별회계,손익계정,통신,우정,우체국예금지속가능경영,지급이자,1628600000,1628600000,0
2018,과학기술정보통신부,우체국예금특별회계,손익계정,통신,우정,회계기금간거래,회계기금간거래,618001000,815115000,0
2018,과학기술정보통신부,우체국예금특별회계,손익계정,통신,우정,회계기금간거래(전출금),회계기금간거래,60000000,62000000,0
2018,과학기술정보통신부,우체국예금특별회계,자본계정,통신,우정,우체국예금지속가능경영,금융시설,8228000,8228000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,국제우편사업활성화,264538000,221713000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,소포사업,29558000,38811000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우정사업 포상금,9647000,9647000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우체국창구업무지원,35266000,35650000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우편사업마케팅,14432000,13255000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우편소통품질향상,562435560,575862000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우편업무정보화,35849000,51166000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,국민과함께하는우편서비스,우표문화사업,9240000,8103000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,경영품질개선활동,1530000,1453000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,교육원운영,4634000,4715000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,보편적서비스제고를위한창구망운영,362531000,373558000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,우정사무정보화,39659000,35651000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,우정사업연구,5264000,3743000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,우정사업경영지원,우정사업운영지원,158236000,160509000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,우정사업행정지원,건강보험료,62904000,65609000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,우정사업행정지원,우특기본경비,75958000,74117000,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,우정사업행정지원,인건비,1660808578,1732385069,0
2018,과학기술정보통신부,우편사업특별회계,손익계정,통신,우정,회계기금간거래,회계기금간거래,631184000,920819000,0
2018,과학기술정보통신부,우편사업특별회계,자본계정,통신,우정,국민과함께하는우편서비스,우편기계화시설,12850000,13242000,0
2018,과학기술정보통신부,우편사업특별회계,자본계정,통신,우정,우정사업경영지원,우정사무정보화시설개선,2361000,2945000,0
2018,과학기술정보통신부,우편사업특별회계,자본계정,통신,우정,우정사업경영지원,우정서비스기간망구축,165675000,167355000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,공공연구성과활성화,연구개발서비스기반구축,4000000,4000000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,공공연구성과활성화,연구성과기술사업화지원,43115000,32673000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술국제협력,국제화기반조성,22875000,23073000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술국제협력,글로벌협력기반조성,4179000,4090000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술국제협력,동북아 R&D 허브 기반 구축,9900000,10067000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술국제협력,해외기술정보활용지원,2124968,1561000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술기반조성,국제 연구인력 교류,9959000,11588000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술기반조성,연구성과확산지원,2077000,2646000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술기반조성,연구실안전환경구축,7906000,8492000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술기반조성,창조경제기반조성,5480000,670000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술연구지원,국가과학기술 지식정보서비스,10339000,8935000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술연구지원,국가연구개발성과평가,2685000,2527000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술연구지원,국가연구시설장비 선진화지원,8890000,9941000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술인력양성,과학기술인 협동조합 육성지원,710000,798000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학기술인력양성,창의적인재육성,2972000,2926000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학문화창달,과학관 건립 지원,13917000,5363000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학문화창달,과학기술문화창달사업,9601000,13674000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학문화창달,과학기술인 복지향상,53643000,51740000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학문화창달,국립과학관 운영,25980000,22642000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,과학문화창달,무한상상실 운영,2220000,2220000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,출연연구기관지원,국가과학기술연구회 소속 출연연구기관 지원,1654422000,1684304000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술연구지원,출연연구기관지원,직할출연연구기관지원,919671000,952463000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술일반,과학기술국제협력,과학기술 국제협력 네트워크 지원,4537000,4537000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술일반,과학기술정보통신부운영지원,과학기술정보통신정책 이해도 제고,595000,645000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술일반,과학기술정보통신부운영지원,본부 기본경비,16040310,14645000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술일반,과학기술정보통신부운영지원,본부 인건비,35160235,37911056,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술일반,과학기술정보통신부운영지원,정책연구비,927000,899000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술일반,과학기술종합조정,과학기술종합조정 지원,13035000,11950000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술일반,과학기술종합조정,국가과학기술자문회의 운영,1303000,1298000,0
2018,과학기술정보통신부,일반회계,,과학기술,과학기술일반,과학기술종합조정,출연연구기관 지원,29406000,29402000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,기초연구진흥,국제과학비즈니스벨트조성,261161000,234670000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,기초연구진흥,기초연구기반구축사업,66438000,69362000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,기초연구진흥,기초연구지원,877892000,1011857000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,기초연구진흥,기초원천연구기획심사평가사업,19660000,19660000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,미래유망원천기술개발,공공복지 안전 연구개발,5341000,9027000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,미래유망원천기술개발,나노·소재기술개발,74571000,84363000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,미래유망원천기술개발,바이오·의료기술개발,326663000,348985000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,미래유망원천기술개발,사회이슈해결형 연구(R&D),5323000,4088000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,미래유망원천기술개발,에너지·환경기술개발,91417000,101019000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,미래유망원천기술개발,재난재해대응기술개발,6650000,8900000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,미래유망원천기술개발,차세대정보·컴퓨팅기술개발,11306000,15608000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,미래유망원천기술개발,첨단융합기술개발,174664000,190607000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,우주개발진흥,달 탐사 사업,71000000,39700000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,우주개발진흥,우주·핵융합연구기획심사평가사업,1520000,1520000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,우주개발진흥,우주발사체개발,220000000,176000000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,우주개발진흥,우주핵심기술개발사업,30476000,20004000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,우주개발진흥,인공위성개발,104800000,104770000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,원자력 진흥,SMART 고도화 공동개발사업,3420000,6840000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,원자력 진흥,방사선이용기술개발,61325000,60173000,0
2018,과학기술정보통신부,일반회계,,과학기술,기술개발,원자력 진흥,원자력평화적이용체제구축,10459000,10577000,0
2018,과학기술정보통신부,일반회계,,교육,고등교육,과학기술인력양성,우수학생 국가장학 사업,59722000,56320000,0
2018,과학기술정보통신부,일반회계,,교육,고등교육,과학기술인력양성,직할출연연구기관지원,117992000,117907000,0
2018,과학기술정보통신부,일반회계,,교육,교육일반,과학기술정보통신부운영지원,행정업무정보화 지원,3059000,2449000,0
2018,과학기술정보통신부,일반회계,,교육,평생·직업교육,공공연구성과활성화,연구성과기술사업화지원,12000000,5000000,0
2018,과학기술정보통신부,일반회계,,교육,평생·직업교육,평생직업교육 체제 구축,산업기술인력양성,27890000,27896000,0
2018,과학기술정보통신부,일반회계,,교육,평생·직업교육,평생직업교육 체제 구축,여학생 공학교육 지원,10934000,16734000,0
2018,과학기술정보통신부,일반회계,,문화및관광,문화및관광일반,과학기술정보통신부운영지원,본부 인건비,29876534,33716159,0
2018,과학기술정보통신부,일반회계,,문화및관광,문화예술,콘텐츠방송산업육성,문화콘텐츠산업 기술지원,27482000,26715000,0
