"회계연도","소관명","회계명","계정명","수입관명","수입항명","수입목명","금년도예산(천원)","추경정부안(천원)","추경국회확정(천원)"
"2012","국토해양부","광역지역발전특별회계","광역발전계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","1900000","0","0"
"2012","국토해양부","광역지역발전특별회계","광역발전계정","융자및전대차관원금회수","융자원금회수","지방자치단체융자원금회수","1356000","0","0"
"2012","국토해양부","광역지역발전특별회계","광역발전계정","재산수입","관유물대여료","토지대여료","10000","0","0"
"2012","국토해양부","광역지역발전특별회계","광역발전계정","재산수입","기타이자수입및재산수입","기타민간이자수입","156000","0","0"
"2012","국토해양부","광역지역발전특별회계","광역발전계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","57000","0","0"
"2012","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","가산금","가산금","9045000","0","0"
"2012","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","기타경상이전수입","기타경상이전수입","4400000","0","0"
"2012","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","기타경상이전수입","법정부담금","193376000","0","0"
"2012","국토해양부","광역지역발전특별회계","지역개발계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","300000","0","0"
"2012","국토해양부","교통시설특별회계","공항계정","경상이전수입","기타경상이전수입","법정부담금","6216000","0","0"
"2012","국토해양부","교통시설특별회계","공항계정","재산수입","기타이자수입및재산수입","기타재산수입","400000","0","0"
"2012","국토해양부","교통시설특별회계","공항계정","재산수입","정부출자수입","정부출자수입","75247000","0","0"
"2012","국토해양부","교통시설특별회계","공항계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","38880000","0","0"
"2012","국토해양부","교통시설특별회계","교통체계관리계정","융자및전대차관원금회수","융자원금회수","지방자치단체융자원금회수","37658000","0","0"
"2012","국토해양부","교통시설특별회계","교통체계관리계정","재산수입","기타이자수입및재산수입","지방자치단체이자수입","4278000","0","0"
"2012","국토해양부","교통시설특별회계","교통체계관리계정","전년도이월금","전년도이월금","전년도이월금","32094000","0","0"
"2012","국토해양부","교통시설특별회계","교통체계관리계정","정부내부수입및기타","전입금","일반회계전입금","1107666000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","경상이전수입","가산금","가산금","50000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","기타경상이전수입","9441368","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","경상이전수입","기타경상이전수입","법정부담금","200000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","5000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","변상금","50000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","경상이전수입","변상금및위약금","위약금","500000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","관유물매각대","토지및무형자산매각대","토지매각대","2294000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","재산수입","관유물대여료","토지대여료","19239368","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","재산수입","기타이자수입및재산수입","기타재산수입","400368","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","재산수입","정부출자수입","정부출자수입","6255000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","재화및용역판매수입","잡수입","기타잡수입","200000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","2716000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","일반회계전입금","7857256000","0","0"
"2012","국토해양부","교통시설특별회계","도로계정","정부내부수입및기타","전입금","타계정전입금","18272000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","경상이전수입","기타경상이전수입","기타경상이전수입","500000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","경상이전수입","변상금및위약금","변상금","400000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","관유물매각대","토지및무형자산매각대","토지매각대","38500000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","97958000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","재산수입","관유물대여료","토지대여료","100000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","재산수입","기타이자수입및재산수입","기타민간이자수입","59858000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","재화및용역판매수입","잡수입","기타잡수입","6690000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","전년도이월금","전년도이월금","전년도이월금","46962000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","정부내부수입및기타","예탁이자수입","기금예탁이자수입","2824000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","정부내부수입및기타","전입금","일반회계전입금","4199930000","0","0"
"2012","국토해양부","교통시설특별회계","철도계정","정부내부수입및기타","전입금","타계정전입금","45000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","경상이전수입","가산금","가산금","200000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","경상이전수입","기타경상이전수입","기타경상이전수입","4225000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","180000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","경상이전수입","변상금및위약금","변상금","400000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","경상이전수입","변상금및위약금","위약금","400000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","관유물매각대","고정자산매각대","기타고정자산매각대","100000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","관유물매각대","토지및무형자산매각대","토지매각대","500000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","융자및전대차관원금회수","융자원금회수","기타민간융자원금회수","29600000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","재산수입","관유물대여료","건물대여료","100000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","재산수입","관유물대여료","기타관유물대여료","50000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","재산수입","관유물대여료","토지대여료","200000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","재산수입","기타이자수입및재산수입","기타민간이자수입","15477000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","재산수입","기타이자수입및재산수입","기타재산수입","200000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","재화및용역판매수입","면허료및수수료","면허료및수수료","13000000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","재화및용역판매수입","잡수입","기타잡수입","4980000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","재화및용역판매수입","항공항만및용수수입","항공항만수입","85746000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","전년도이월금","전년도이월금","전년도이월금","45522000","0","0"
"2012","국토해양부","교통시설특별회계","항만계정","정부내부수입및기타","전입금","일반회계전입금","1136160000","0","0"
"2012","국토해양부","대산지방해양항만청","손익계정","경상이전수입","가산금","가산금","5000","0","0"
"2012","국토해양부","대산지방해양항만청","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","5000","0","0"
"2012","국토해양부","대산지방해양항만청","손익계정","경상이전수입","벌금,몰수금및과태료","벌금및과료","5000","0","0"
"2012","국토해양부","대산지방해양항만청","손익계정","경상이전수입","변상금및위약금","변상금","1000","0","0"
"2012","국토해양부","대산지방해양항만청","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","14000000","0","0"
"2012","국토해양부","대산지방해양항만청","손익계정","재산수입","관유물대여료","토지대여료","30000","0","0"
"2012","국토해양부","대산지방해양항만청","손익계정","재화및용역판매수입","면허료및수수료","면허료및수수료","200000","0","0"
"2012","국토해양부","대산지방해양항만청","손익계정","재화및용역판매수입","잡수입","기타잡수입","2000","0","0"
"2012","국토해양부","대산지방해양항만청","손익계정","전년도이월금","전년도이월금","전년도이월금","5000504","0","0"
"2012","국토해양부","대산지방해양항만청","자본계정","전년도이월금","전년도이월금","전년도이월금","7954000","0","0"
"2012","국토해양부","대산지방해양항만청","자본계정","정부내부수입및기타","기타","감가상각비전입금","1000","0","0"
"2012","국토해양부","대산지방해양항만청","자본계정","정부내부수입및기타","기타","당기순이익전입금","12575000","0","0"
"2012","국토해양부","대산지방해양항만청","자본계정","정부내부수입및기타","전입금","기타특별회계전입금","11158000","0","0"
"2012","국토해양부","일반회계",,"경상이전수입","가산금","가산금","59000","0","0"
"2012","국토해양부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","71389000","0","0"
"2012","국토해양부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","535000","0","0"
"2012","국토해양부","일반회계",,"경상이전수입","변상금및위약금","변상금","992000","0","0"
"2012","국토해양부","일반회계",,"경상이전수입","변상금및위약금","위약금","114000","0","0"
"2012","국토해양부","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","150000","0","0"
"2012","국토해양부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","16774000","0","0"
"2012","국토해양부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","200000","0","0"
"2012","국토해양부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","1682000","0","0"
"2012","국토해양부","일반회계",,"재산수입","관유물대여료","건물대여료","108000","0","0"
"2012","국토해양부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","85000","0","0"
"2012","국토해양부","일반회계",,"재산수입","관유물대여료","토지대여료","4450000","0","0"
"2012","국토해양부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","889000","0","0"
"2012","국토해양부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","50000","0","0"
"2012","국토해양부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","153000","0","0"
"2012","국토해양부","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","23000","0","0"
"2012","국토해양부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","23840000","0","0"
"2012","국토해양부","혁신도시건설특별회계",,"관유물매각대","토지및무형자산매각대","토지매각대","1476193000","0","0"
"2012","국토해양부","혁신도시건설특별회계",,"전년도이월금","전년도이월금","전년도이월금","-1056400000","0","0"
"2012","국토해양부","혁신도시건설특별회계",,"정부내부수입및기타","예수금","기금예수금","300000000","0","0"
"2012","국토해양부","혁신도시건설특별회계",,"정부내부수입및기타","전입금","기타특별회계전입금","51756000","0","0"
"2012","국토해양부","혁신도시건설특별회계",,"정부내부수입및기타","전입금","일반회계전입금","127028000","0","0"
"2012","국회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","300000","0","0"
"2012","국회","일반회계",,"경상이전수입","변상금및위약금","위약금","16000","0","0"
"2012","국회","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","51000","0","0"
"2012","국회","일반회계",,"수입대체경비수입","잡수입","기타잡수입","137000","0","0"
"2012","국회","일반회계",,"재산수입","관유물대여료","건물대여료","374000","0","0"
"2012","국회","일반회계",,"재산수입","관유물대여료","토지대여료","4000","0","0"
"2012","국회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","5000","0","0"
