"회계연도","소관명","회계명","계정명","분야명","부분명","프로그램명","단위사업명","전년도당초금액(천원)","금년도정부안(천원)","금년도국회확정(천원)"
"2009","경찰청","국가균형발전특별회계","지역개발사업계정","공공질서및안전","경찰","교통안전","도로교통안전시설정비","29700000","29700000","29700000"
"2009","경찰청","운전면허시험관리단","손익계정","공공질서및안전","경찰","운전면허관리","예비비","2819892","3357332","3357332"
"2009","경찰청","운전면허시험관리단","손익계정","공공질서및안전","경찰","운전면허관리","운전면허관리","25038000","26522000","26522000"
"2009","경찰청","운전면허시험관리단","손익계정","공공질서및안전","경찰","운전면허관리","운전면허단기본경비","3496000","3496000","3496000"
"2009","경찰청","운전면허시험관리단","손익계정","공공질서및안전","경찰","운전면허관리","운전면허단인건비","40449130","39901243","39901243"
"2009","경찰청","운전면허시험관리단","손익계정","공공질서및안전","경찰","운전면허관리","운전면허전산화","4970000","4384000","4384000"
"2009","경찰청","운전면허시험관리단","손익계정","공공질서및안전","경찰","회계기금간거래(공무원연금부담금)","공무원연금부담금(자동차운전면허계정)","3074978","3732137","3732137"
"2009","경찰청","운전면허시험관리단","자본계정","공공질서및안전","경찰","운전면허관리","운전면허단기본경비","361000","299288","299288"
"2009","경찰청","운전면허시험관리단","자본계정","공공질서및안전","경찰","운전면허관리","전산장비취득(정보화)","300000","670000","670000"
"2009","경찰청","운전면허시험관리단","자본계정","공공질서및안전","경찰","운전면허관리","차량및시설취득","2782000","1998000","1998000"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경비","경호대운영","2298968","2156159","2156159"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경비","전.의경교육및부대관리","128423746","107327415","107327415"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경비","전의경대체지원","39391374","51950947","50066947"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경비","테러및경비상황관리","28163807","27735567","27735567"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경비","항공기운영및관리","7232949","7811864","7811864"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰교육","경찰대학운영","8552976","7805027","7805027"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰교육","경찰보수교육","2557837","5246111","5246111"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰교육","수사경찰전문교육","1735332","1585445","1585445"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰교육","신임순경교육","3207740","3455497","3455497"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰정보통신","전산장비운영(정보화)","50938967","48235666","48235666"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰정보통신","통신장비관리및지원","61566439","60884820","60884820"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","경무활동지원","159310622","143032822","143032822"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","본부기본경비","358237904","351984829","363171829"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","본부인건비","4802615638","5065314617","5065314617"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","사이버경찰청운영(정보화)","417178","398178","398178"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","소속기관기본경비","10517277","10418583","10418583"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","소속기관인건비","48073894","41411991","41411991"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","일반행정업무지원","249816426","253031719","253031719"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","차량구입및관리","146694691","144377965","149782965"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","청사확보및시설개선","213005000","208064000","219425000"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","경찰행정지원","피복및장비관리","52637491","46225148","46225148"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","교통안전","교통경찰전산화(정보화)","5840095","2905313","2905313"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","교통안전","교통사고예방","179533749","161977080","161977080"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","교통안전","교통안전교육지원","11500000","4500000","4500000"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","교통안전","도로교통공단출연금","27198000","63961000","63811000"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","국민생활안전","범죄예방활동","6950456","6348383","6998383"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","범죄수사","과학수사지원","9420879","7860870","8855870"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","범죄수사","범죄수사지원","90541208","84484538","89084538"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","범죄수사","사이버범죄수사(정보화)","3395499","2962339","2962339"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","보안외사수사","보안경찰업무","39170220","37910952","37910952"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","보안외사수사","외국인범죄수사","5646516","6020587","6020587"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","치안정보","정보전산운영(정보화)","1214000","679000","679000"
"2009","경찰청","일반회계",,"공공질서및안전","경찰","치안정보","치안정보수집관리","38224276","37294310","37041310"
"2009","경찰청","혁신도시건설특별회계",,"공공질서및안전","경찰","경찰행정지원","경찰청혁신도시단위사업","0","26933000","26933000"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","경쟁촉진 및 소비자후생 증진","경쟁당국간 협력 강화","102980","0","0"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","경쟁촉진정책","경쟁촉진 및 거래의 공정화","1034052","934312","934312"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","경쟁촉진정책","대,중소기업간 거래의 공정화","800068","802000","802000"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","경쟁촉진정책","한국공정거래조정원 출연","1432000","1314000","1314000"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","공정거래 행정지원","공정위 정보화(정보화)","2151400","5154500","5154500"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","공정거래 행정지원","국제협력 및 행정지원","1660833","2103928","2103928"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","공정거래 행정지원","기본경비","5256822","5259000","5314000"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","공정거래 행정지원","연구개발(R&D)","246490","233890","233890"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","공정거래 행정지원","인건비","28552761","29013034","29013034"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","공정거래 행정지원","전산운영경비","370842","370837","370837"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","공정거래 행정지원","청사확보 및 시설개선","1023795","2502323","2502323"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","소비자정책","소비자보호정책 지원","22771000","22598000","22998000"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","소비자정책","소비자제도 운영","2231500","2092103","2092103"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","회계기금간거래(예수원금상환)","회계기금간 예수원금상환(일반회계)","29207","34922","34922"
"2009","공정거래위원회","일반회계",,"일반공공행정","일반행정","회계기금간거래(예수원금상환)","회계기금간 예수이자상환(일반회계)","11360","6747","6747"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","관세심사","관세탈루심사지원","2047048","3706864","3608864"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","관세행정지원","관세국경관리연수원","1116825","886381","886381"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","관세행정지원","관세정책지원","18854832","19119299","19119299"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","관세행정지원","본청기본경비","7825758","7856268","7980268"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","관세행정지원","본청인건비","30727268","30250707","30250707"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","관세행정지원","소속기관기본경비","20463110","20664969","21035969"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","관세행정지원","소속기관인건비","190088250","195075547","195075547"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","관세행정지원","청사확보 및 시설개선","30627309","32662442","32662442"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","밀수감시단속","밀수감시단속","5644392","5967085","5967085"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","밀수감시단속","조사감시장비현대화","27319007","26588244","26588244"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","수출입통관","물품통관지원","1497796","1322508","1322508"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","수출입통관","수출입통관및물류촉진지원","4654870","8888410","8888410"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","정보화및국제협력","관세행정정보화","37317772","42178611","42178611"
"2009","관세청","일반회계",,"일반공공행정","재정·금융","정보화및국제협력","국제교역협력","749521","864195","864195"
"2009","관세청","혁신도시건설특별회계",,"일반공공행정","재정·금융","지역균형발전","관세청 혁신도시","0","354000","354000"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","과학기술","과학기술연구지원","과학기술기반조성","지방과학연구단지육성(균특회계/R&D)","13320000","16300000","17300000"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","고등교육","대학교육 역량강화","지방대학 경쟁력 기반 확충","0","335200000","334000000"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","고등교육","대학교육 역량강화","지역거점연구단육성사업(R&D)","10000000","15000000","15000000"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","고등교육","대학의 특성화 다양화","지방대학 특화분야 육성","40000000","0","0"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","고등교육","대학의 특성화 다양화","지방대학 혁신역량 강화(R&D)","256300000","0","0"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","고등교육","맞춤형 국가장학제도 기반 조성","지방대학생 장학금 지원","0","13400000","13400000"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","평생·직업교육","인적자원정책 기반강화","지역인재육성활성화 지원","0","8000000","8000000"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","평생·직업교육","직업교육 체제 구축","산학연협력체제 활성화 지원(R&D)","69000000","72700000","72700000"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","평생·직업교육","직업교육 체제 구축","전문대 특성화","168000000","0","0"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","평생·직업교육","직업교육 체제 구축","전문대학 교육역량강화(R&D)","0","231000000","231000000"
"2009","교육과학기술부","국가균형발전특별회계","지역혁신사업계정","교육","평생·직업교육","직업교육 체제 구축","지역기반기술인력양성(R&D)","26000000","0","0"
"2009","교육과학기술부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","건강보험부담금(책특회계)","0","150000","150000"
"2009","교육과학기술부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","국립과천과학관 기본경비","0","2200000","2200000"
"2009","교육과학기술부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","국립과천과학관인건비","0","4248982","4248982"
"2009","교육과학기술부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","기반시설구축(책특회계)","0","430000","430000"
"2009","교육과학기술부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","시설관리위탁(책특회계)","0","2777000","2777000"
"2009","교육과학기술부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","전시운영(책특회계)","0","2316000","2316000"
"2009","교육과학기술부","국립과천과학관","손익계정","과학기술","과학기술일반","회계기금간거래","공무원연금부담금","0","408535","408535"
"2009","교육과학기술부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","기반시설구축(책특회계)","0","2154000","2154000"
"2009","교육과학기술부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","전시운영(책특회계)","0","4462000","4462000"
"2009","교육과학기술부","국립국제교육원","손익계정","교육","평생·직업교육","국제교육진흥원 지원","건강보험부담금","100000","0","0"
"2009","교육과학기술부","국립국제교육원","손익계정","교육","평생·직업교육","국제교육진흥원 지원","국립국제교육원 기본경비","3065548","0","0"
"2009","교육과학기술부","국립국제교육원","손익계정","교육","평생·직업교육","국제교육진흥원 지원","국립국제교육원 인건비","4397728","0","0"
"2009","교육과학기술부","국립국제교육원","손익계정","교육","평생·직업교육","국제교육진흥원 지원","국제교육 교류.협력 활성화","26017139","0","0"
"2009","교육과학기술부","국립국제교육원","손익계정","교육","평생·직업교육","국제교육진흥원 지원","재외동포교육 및 연수(수입대체경비)","1071200","0","0"
"2009","교육과학기술부","국립국제교육원","손익계정","교육","평생·직업교육","회계기금간거래(전출금)","공무원연금부담금","330781","0","0"
"2009","교육과학기술부","국립국제교육원","자본계정","교육","평생·직업교육","국제교육진흥원 지원","국립국제교육원 기본경비","150000","0","0"
"2009","교육과학기술부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","건강보험부담금(책특회계)","120000","150000","150000"
"2009","교육과학기술부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","과학교육(책특회계)","1127000","1193259","1193259"
"2009","교육과학기술부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","국립중앙과학관기본경비(책특회계)","1760000","1304856","1304856"
"2009","교육과학기술부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","국립중앙과학관인건비(책특회계)","5346868","3996638","3996638"
"2009","교육과학기술부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","시설관리(책특회계)","1147000","1227000","1227000"
"2009","교육과학기술부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","전시사업(책특회계)","3081474","3627012","3627012"
"2009","교육과학기술부","국립중앙과학관","손익계정","과학기술","과학기술일반","회계기금간거래","공무원연금부담금","407658","372972","372972"
"2009","교육과학기술부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","교육사업(책특회계)","57000","55000","55000"
"2009","교육과학기술부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","국립중앙과학관기본경비(책특회계)","183000","110000","110000"
"2009","교육과학기술부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","시설관리(책특회계)","2831000","730000","730000"
"2009","교육과학기술부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","전시사업(책특회계)","3619250","3745000","3745000"
"2009","교육과학기술부","국립중앙과학관","자본계정","과학기술","과학기술일반","회계기금간거래(예수원금상환)","회계기금간예수원금상환(책특회계)","344574","461344","461344"
"2009","교육과학기술부","국립중앙과학관","자본계정","과학기술","과학기술일반","회계기금간거래(예수이자상환)","회계기금간예수이자상환(책특회계)","70176","73810","73810"
"2009","교육과학기술부","에너지및자원사업특별회계","투자계정","과학기술","과학기술연구지원","출연연구기관지원","기초기술연구회 소속 출연연구기관 지원(R&D)","64233000","90409000","90409000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술국제협력","국제공동연구(R&D)","10700000","28470000","28470000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술국제협력","국제화기반조성(R&D)","18710343","22741000","22741000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술국제협력","남북교류협력(R&D)","550000","1021000","1021000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술국제협력","동북아 R&D 허브 기반 구축(R&D)","0","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술국제협력","해외기술정보활용지원","2257657","2354969","2354969"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술기반조성","공학교육활성화사업(R&D)","0","17593000","17593000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술기반조성","산학연연구인력교육훈련(R&D)","3500000","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술기반조성","산학협력지주회사설립지원","0","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술기반조성","연구성과확산(R&D)","0","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술기반조성","연구실안전환경구축(R&D)","1700000","2720000","2720000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술인력양성","산학연계형 산업인력양성","0","1771000","1771000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학기술인력양성","창의적인재육성(R&D)","0","7300000","7200000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","과학문화창달","국립과학관 지원","0","22031000","22506000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","출연연구기관지원","기초기술연구회 소속 출연연구기관 지원(R&D)","525892621","602622000","609872000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술연구지원","출연연구기관지원","직할출연연구기관지원(R&D)","314877851","382642000","395642000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술일반","과학기술종합지원","과학기술자문연구조사비(R&D)","732439","732186","732186"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술일반","과학기술종합지원","과학기술정보보호사업(R&D/정보화)","2300000","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술일반","과학기술종합지원","대학구조개혁 지원","7870000","8070000","8070000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술일반","과학기술종합지원","자문회의청사이전유지","448292","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술일반","과학기술종합지원","전문대학원 체제정착","9723000","9727000","9727000"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술일반","회계기금간거래(전출금)","사립대학교교직원연금부담금(일반회계)","30000000","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","과학기술일반","회계기금간거래(전출금)","사립초중등학교교직원연금국고대여금(일반회계)","1393000","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","거대과학지원관연구기획심사평가사업(R&D)","0","1033000","1033000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","공공자금관리기금 이차보전","0","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","교과교실제 지원","50682000","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","국제핵융합실험로공동개발사업(R&D)","0","41400000","41400000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","기후변화대응기초원천기술개발사업(R&D)","0","12550000","12550000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","대학중심 핵융합기초연구 및 인력양성지원사업(R&D)","0","5000000","5000000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","방사광가속기공동이용연구지원사업(R&D)","0","39317000","39317000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","양성자기반공학기술개발(R&D)","0","19000000","19000000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","우주국제협력 지원","0","1310000","3410000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","인공위성개발(R&D)","102960000","100845000","100845000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","거대과학기술개발","학교용지부담금 환급","60864000","10000000","10000000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","기초연구진흥","개인 연구지원 사업(R&D)","394161000","500000000","500000000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","기초연구진흥","국제과학비지니스벨트 추진지원","0","600000","600000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","기초연구진흥","기초연구기반구축사업(R&D)","33469000","24000000","24000000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","기초연구진흥","기초연구정책관연구기획심사평가사업(R&D)","0","26492000","26492000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","기초연구진흥","집단 연구자 지원(R&D)","128770000","94434000","94434000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","기초연구진흥","특수학교 시설확충","0","2000000","2000000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","원자력진흥 및 안전","동남권원자력의학원건립(R&D)","4600000","6162000","6162000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","원자력진흥 및 안전","방사선 안전기술개발(R&D)","0","0","0"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","원자력진흥 및 안전","방사선이용기술개발 및 국제화(R&D)","50393000","38000000","38000000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","원자력진흥 및 안전","원자력안전기반구축","5990000","3349000","3349000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","원자력진흥 및 안전","원자력평화적이용체제구축","3366596","3885000","3885000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","원천기술개발","e-러닝 활성화(정보화)","140400000","139930000","139930000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","원천기술개발","교육정보화 기반조성(정보화)","74700000","117000000","122000000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","원천기술개발","뇌과학원천기술개발(R&D)","0","5300000","5300000"
"2009","교육과학기술부","일반회계",,"과학기술","기술개발","원천기술개발","미래유망융합기술파이오니어사업(R&D)","3000000","12000000","12000000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","고등교육 ICT 지원","대학정보화 지원(정보화)","8501000","5200000","11600000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","고등교육 ICT 지원","원격대학 경쟁력 강화 추진(정보화)","1950000","322000","322000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","강원대학교 도계캠퍼스 설립 운영","0","4600000","4600000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 교육기반조성","128403371","128403371","128403371"
"2009","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 기본경비","226854493","219022470","219022470"
"2009","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 시설확충","329173544","392384000","422611000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 인건비(R&D)","1455747968","1500805936","1500805936"
"2009","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 입시 및 논문심사(수입대체경비)","20323648","20323000","20323000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","2단계 연구중심대학 육성(R&D)","272116000","265900000","265900000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","국립대학병원 여건개선","70072000","59537000","61537000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","그린바이오첨단연구단지 조성","35000000","55000000","55000000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","글로벌공학교육센터 지원","0","1407000","957000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","대학교육 역량 강화","100000000","70000000","69900000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","대학자율역량 강화","17618000","22347000","35147000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","세계 수준의 연구중심대학 육성(R&D)","125000000","125000000","121000000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","울산과학기술대학 설립 지원(R&D)","31351000","25000072","40000072"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","학연협력활성화 지원(R&D)","0","0","0"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","대학구조개혁 지원","50000000","15042000","21042000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","대학정보공시 및 평가","5500000","3680000","3680000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","전문대학원 체제정착","17527501","1600000","1600000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학의 특성화 다양화","고부가가치산업인력 특별양성과정 설치.운영","3000000","0","0"
"2009","교육과학기술부","일반회계",,"교육","고등교육","대학의 특성화 다양화","직할출연연구기관지원(R&D)","59930002","0","0"
"2009","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","기초생활수급자 장학금","70000000","222300000","222300000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","대학생 근로장학금 지원","0","82500000","82500000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","이공계국가장학사업","82100000","89700000","89700000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","지방대학생 장학금 지원","12500000","0","0"
"2009","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","지역대학 우수학생 지원","4000000","0","0"
"2009","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","학자금대출신용보증기금 지원","290683000","410678000","410678000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","고전문헌 국역 지원(R&D)","1597000","1397000","1697000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","국제백신연구소 지원(R&D)","4893617","5946465","5946465"
"2009","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","대학 중점연구소 지원(R&D)","0","34000000","34000000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","대학연구 국제교류 강화(R&D)","0","10730000","10730000"
"2009","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","인문사회 직할 출연기관 지원(R&D)","35412000","46601000","47701000"
