"회계연도","소관명","회계명","계정명","분야명","부분명","프로그램명","단위사업명","전년도당초금액(천원)","금년도정부안(천원)","금년도국회확정(천원)"
"2018","고용노동부","일반회계",,"사회복지","노동","고용정책","한국고용정보원출연","18909000","21260000","21260000"
"2018","고용노동부","일반회계",,"사회복지","노동","고용정책","한국잡월드운영","20357000","28253000","28253000"
"2018","고용노동부","일반회계",,"사회복지","노동","고용정책","해외취업지원","45776000","42437000","42437000"
"2018","고용노동부","일반회계",,"사회복지","노동","고용평등실현","고용평등환경개선","1382000","1869000","1869000"
"2018","고용노동부","일반회계",,"사회복지","노동","고용평등실현","장년희망찾기지원","6000000","9259000","8559000"
"2018","고용노동부","일반회계",,"사회복지","노동","국제고용노동협력","국제고용노동협력","11360000","15093000","15093000"
"2018","고용노동부","일반회계",,"사회복지","노동","국제고용노동협력","외국인력관리지원","2671000","2496000","2496000"
"2018","고용노동부","일반회계",,"사회복지","노동","근로조건보호및복지증진","근로감독행정","5961000","9441000","9806000"
"2018","고용노동부","일반회계",,"사회복지","노동","근로조건보호및복지증진","근로조건보호","10953000","12501000","12501000"
"2018","고용노동부","일반회계",,"사회복지","노동","근로조건보호및복지증진","퇴직급여정착지원제도","1038000","934000","934000"
"2018","고용노동부","일반회계",,"사회복지","노동","노사정책","노사문화구축","2417000","2175000","1934000"
"2018","고용노동부","일반회계",,"사회복지","노동","노사정책","노사발전재단지원","8302000","8889000","8889000"
"2018","고용노동부","일반회계",,"사회복지","노동","노사정책","노사협력","7275000","6539000","7517000"
"2018","고용노동부","일반회계",,"사회복지","노동","소속책임운영기관운영","고객상담센터운영","2612000","3151000","3151000"
"2018","고용노동부","일반회계",,"사회복지","노동","소속책임운영기관운영","고객상담센터인건비","3152739","2921498","2921498"
"2018","고용노동부","일반회계",,"사회복지","노동","직업능력개발","고용보험 미적용자등 능력개발지원","0","1873000","873000"
"2018","고용노동부","일반회계",,"사회복지","노동","직업능력개발","실업자능력개발지원","59986000","70780000","67780000"
"2018","고용노동부","일반회계",,"사회복지","노동","직업능력개발","한국기술교육대학교출연","51769000","52894000","52894000"
"2018","고용노동부","일반회계",,"사회복지","노동","직업능력개발","한국산업인력공단출연","108399000","116028000","116328000"
"2018","고용노동부","일반회계",,"사회복지","노동","직업능력개발","한국폴리텍대학출연","186973000","217766000","258966000"
"2018","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 고용보험기금으로의 전출금(고용보험운영)","718000","200000","200000"
"2018","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 고용보험기금으로의 전출금(모성보호지원)","70000000","70000000","90000000"
"2018","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 산재기금으로의 전출금","15500000","15500000","15500000"
"2018","고용노동부","일반회계",,"사회복지","노동","회계기금간거래(전출금)","일반회계에서 임채기금으로의 전출금(임채기금운영)","82000","82000","82000"
"2018","고용노동부","지역발전특별회계","생활기반계정","사회복지","노동","고용정책","사회적기업육성","72182000","72608000","72608000"
"2018","고용노동부","지역발전특별회계","세종특별자치시계정","사회복지","노동","고용정책","사회적기업육성","635000","809000","809000"
"2018","고용노동부","지역발전특별회계","제주특별자치도계정","사회복지","노동","고용노동행정지원","자치단체직업능력개발지원(제주)","235000","223000","223000"
"2018","고용노동부","지역발전특별회계","제주특별자치도계정","사회복지","노동","고용노동행정지원","제주이관업무지원","8250000","8882000","8882000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","독과점시장 환경개선","1148000","1493000","3693000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","선진 경쟁정책 추진","788000","797000","708000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","시장구조개선","247000","247000","247000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","카르텔대응강화","1011000","687000","687000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","경쟁촉진","한국공정거래조정원 출연","5738000","6370000","6370000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","공정거래 행정지원","공정위 정보화","1891000","1841000","1821000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","공정거래 행정지원","기본경비","6878800","7169000","7392660"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","공정거래 행정지원","인건비","40256495","46054160","45654160"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","공정거래 행정지원","행정지원","4798000","4902000","4719000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","소비자후생 증진","선진 소비자정책 추진","596000","572000","472000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","소비자후생 증진","소비자권익증진 지원","1938000","2162000","2127000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","소비자후생 증진","소비자보호 인프라 운용","5685000","4601000","4566000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","소비자후생 증진","한국소비자원 출연","39825000","41193000","41652000"
"2018","공정거래위원회","일반회계",,"일반·지방행정","일반행정","중소기업 경쟁여건 개선","대중소기업간 거래행태개선 및 동반성장시책추진","1258000","1356000","1336000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","건강보험부담금(책특회계)","171000","178000","178000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","과학교육문화(책특회계)","4564000","4970000","4970000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","국립과천과학관 기본경비","2885000","2948000","2948000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","국립과천과학관인건비","5577688","5734942","5894942"
"2018","과학기술정보통신부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","국립어린이과학관운영","0","2246000","2246000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","시설관리(책특회계)","3725000","3404000","3404000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","과학기술","과학기술일반","국립과천과학관운영","창의전시관운영(책특회계)","6219000","5985000","5985000"
"2018","과학기술정보통신부","국립과천과학관","손익계정","과학기술","과학기술일반","회계기금간거래","공무원연금부담금","875000","1462000","1462000"
"2018","과학기술정보통신부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","과학교육문화(책특회계)","300000","150000","150000"
"2018","과학기술정보통신부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","국립과천과학관 기본경비","52000","52000","52000"
"2018","과학기술정보통신부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","국립어린이과학관운영","0","230000","230000"
"2018","과학기술정보통신부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","시설관리(책특회계)","1568000","1325000","1325000"
"2018","과학기술정보통신부","국립과천과학관","자본계정","과학기술","과학기술일반","국립과천과학관운영","창의전시관운영(책특회계)","5519000","5070000","5070000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","건강보험부담금(책특회계)","161000","168000","168000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","과학교육사업(책특회계)","3690000","3530000","3530000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","과학전시사업(책특회계)","3973000","4325000","4325000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","국립중앙과학관기본경비(책특회계)","1816000","1863000","1863000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","국립중앙과학관인건비(책특회계)","5522020","5894519","5894519"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","국립중앙과학관운영","시설관리(책특회계)","5057000","5110000","5110000"
"2018","과학기술정보통신부","국립중앙과학관","손익계정","과학기술","과학기술일반","회계기금간거래","공무원연금부담금","716000","768000","768000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","과학교육사업(책특회계)","200000","200000","200000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","과학전시사업(책특회계)","2103000","2103000","2103000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","국립중앙과학관기본경비(책특회계)","50000","50000","50000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","시설관리(책특회계)","4415000","4681000","4681000"
"2018","과학기술정보통신부","국립중앙과학관","자본계정","과학기술","과학기술일반","국립중앙과학관운영","첨단연구성과 종합전시관 구축","9544000","10400000","10400000"
"2018","과학기술정보통신부","에너지및자원사업특별회계","투자계정","과학기술","과학기술연구지원","출연연구기관지원","국가과학기술연구회 소속 출연연구기관 지원","374275000","381653000","378420000"
"2018","과학기술정보통신부","에너지및자원사업특별회계","투자계정","과학기술","기술개발","미래유망원천기술개발","에너지·환경기술개발","700000","630000","630000"
"2018","과학기술정보통신부","우체국보험특별회계",,"통신","우정","우정사업행정지원","보특기본경비","120000","153000","153000"
"2018","과학기술정보통신부","우체국보험특별회계",,"통신","우정","우체국보험 내실화","보험영업활성화","246742000","252644000","252644000"
"2018","과학기술정보통신부","우체국보험특별회계",,"통신","우정","우체국보험 내실화","우체국보험정보화","7720000","5296000","5296000"
"2018","과학기술정보통신부","우체국보험특별회계",,"통신","우정","회계기금간거래","회계기금간거래","346350000","343378000","343378000"
"2018","과학기술정보통신부","우체국보험특별회계",,"통신","우정","회계기금간거래(전출금)","회계기금간거래","27849000","28128000","28128000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","우정사업행정지원","예특기본경비","192000","230000","230000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","우체국예금지속가능경영","우체국금융정보화","51133000","49699000","49699000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","우체국예금지속가능경영","우체국예금안정적운영","158108000","167865000","167865000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","우체국예금지속가능경영","지급이자","1628600000","1628600000","1628600000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","회계기금간거래","회계기금간거래","618001000","815115000","815115000"
"2018","과학기술정보통신부","우체국예금특별회계","손익계정","통신","우정","회계기금간거래(전출금)","회계기금간거래","60000000","62000000","62000000"
"2018","과학기술정보통신부","우체국예금특별회계","자본계정","통신","우정","우체국예금지속가능경영","금융시설","8228000","8228000","8228000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","국민과함께하는우편서비스","국제우편사업활성화","264538000","221713000","221713000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","국민과함께하는우편서비스","소포사업","29558000","38811000","38811000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","국민과함께하는우편서비스","우정사업 포상금","9647000","9647000","9647000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","국민과함께하는우편서비스","우체국창구업무지원","35266000","35650000","35650000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","국민과함께하는우편서비스","우편사업마케팅","14432000","13255000","13255000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","국민과함께하는우편서비스","우편소통품질향상","562435560","575862000","575862000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","국민과함께하는우편서비스","우편업무정보화","35849000","51166000","51166000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","국민과함께하는우편서비스","우표문화사업","9240000","8103000","8103000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업경영지원","경영품질개선활동","1530000","1453000","1453000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업경영지원","교육원운영","4634000","4715000","4715000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업경영지원","보편적서비스제고를위한창구망운영","362531000","373558000","373558000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업경영지원","우정사무정보화","39659000","35651000","35651000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업경영지원","우정사업연구","5264000","3743000","3743000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업경영지원","우정사업운영지원","158236000","160509000","160509000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업행정지원","건강보험료","62904000","65609000","65609000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업행정지원","우특기본경비","75958000","74117000","74117000"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","우정사업행정지원","인건비","1660808578","1732385069","1727385069"
"2018","과학기술정보통신부","우편사업특별회계","손익계정","통신","우정","회계기금간거래","회계기금간거래","631184000","920819000","925887000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","통신","우정","국민과함께하는우편서비스","우편기계화시설","12850000","13242000","13242000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","통신","우정","우정사업경영지원","우정사무정보화시설개선","2361000","2945000","2945000"
"2018","과학기술정보통신부","우편사업특별회계","자본계정","통신","우정","우정사업경영지원","우정서비스기간망구축","165675000","167355000","167355000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","공공연구성과활성화","연구개발서비스기반구축","4000000","4000000","4000000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","공공연구성과활성화","연구성과기술사업화지원","43115000","32673000","32673000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술국제협력","국제화기반조성","22875000","23073000","22795000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술국제협력","글로벌협력기반조성","4179000","4090000","4090000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술국제협력","동북아 R&D 허브 기반 구축","9900000","10067000","10067000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술국제협력","해외기술정보활용지원","2124968","1561000","1561000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술기반조성","국제 연구인력 교류","9959000","11588000","11588000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술기반조성","연구성과확산지원","2077000","2646000","2646000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술기반조성","연구실안전환경구축","7906000","8492000","8492000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술기반조성","창조경제기반조성","5480000","670000","670000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술연구지원","국가과학기술 지식정보서비스","10339000","8935000","8935000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술연구지원","국가연구개발성과평가","2685000","2527000","2527000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술연구지원","국가연구시설장비 선진화지원","8890000","9941000","9941000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술인력양성","과학기술인 협동조합 육성지원","710000","798000","798000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학기술인력양성","창의적인재육성","2972000","2926000","2926000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학문화창달","과학관 건립 지원","13917000","5363000","5363000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학문화창달","과학기술문화창달사업","9601000","13674000","14524000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학문화창달","과학기술인 복지향상","53643000","51740000","51740000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학문화창달","국립과학관 운영","25980000","22642000","24956000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","과학문화창달","무한상상실 운영","2220000","2220000","2220000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","출연연구기관지원","국가과학기술연구회 소속 출연연구기관 지원","1654422000","1684304000","1682592000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술연구지원","출연연구기관지원","직할출연연구기관지원","919671000","952463000","950634250"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술일반","과학기술국제협력","과학기술 국제협력 네트워크 지원","4537000","4537000","4793000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술일반","과학기술정보통신부운영지원","과학기술정보통신정책 이해도 제고","595000","645000","595000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술일반","과학기술정보통신부운영지원","본부 기본경비","16040310","14645000","14616000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술일반","과학기술정보통신부운영지원","본부인건비","35160235","37911056","37911056"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술일반","과학기술정보통신부운영지원","정책연구비","927000","899000","899000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술일반","과학기술종합조정","과학기술종합조정 지원","13035000","11950000","11950000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술일반","과학기술종합조정","국가과학기술자문회의 운영","1303000","1298000","1298000"
"2018","과학기술정보통신부","일반회계",,"과학기술","과학기술일반","과학기술종합조정","출연연구기관 지원","29406000","29402000","29402000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","기초연구진흥","국제과학비즈니스벨트조성","261161000","234670000","234670000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","기초연구진흥","기초연구기반구축사업","66438000","69362000","69362000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","기초연구진흥","기초연구지원","877892000","1011857000","971857000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","기초연구진흥","기초원천연구기획심사평가사업","19660000","19660000","19660000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","미래유망원천기술개발","공공복지 안전 연구개발","5341000","9027000","9027000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","미래유망원천기술개발","나노·소재기술개발","74571000","84363000","84363000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","미래유망원천기술개발","바이오·의료기술개발","326663000","348985000","348985000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","미래유망원천기술개발","사회이슈해결형 연구(R&D)","5323000","4088000","4088000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","미래유망원천기술개발","에너지·환경기술개발","91417000","101019000","101019000"
"2018","과학기술정보통신부","일반회계",,"과학기술","기술개발","미래유망원천기술개발","재난재해대응기술개발","6650000","8900000","8900000"
