"회계연도","소관명","회계명","계정명","분야명","부문명","프로그램명","단위사업명","금년도예산(천원)","추경정부안(천원)","추경국회확정(천원)"
"2011","국회","일반회계",,"일반공공행정","입법및선거관리","국회행정지원","사무처 인건비","228126259","0","0"
"2011","국회","일반회계",,"일반공공행정","입법및선거관리","국회행정지원","도서관 인건비","17887083","0","0"
"2011","국회","일반회계",,"일반공공행정","입법및선거관리","국회행정지원","예산처 인건비","8428957","0","0"
"2011","국회","일반회계",,"일반공공행정","입법및선거관리","국회행정지원","조사처 인건비","6938532","0","0"
"2011","국회","일반회계",,"일반공공행정","입법및선거관리","국회행정지원","사무처 기본경비","18436133","0","0"
"2011","국회","일반회계",,"일반공공행정","입법및선거관리","국회행정지원","도서관 기본경비","1381776","0","0"
"2011","국회","일반회계",,"일반공공행정","입법및선거관리","국회행정지원","예산처 기본경비","1882058","0","0"
"2011","국회","일반회계",,"일반공공행정","입법및선거관리","국회행정지원","조사처 기본경비","1097033","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부인건비","694340930","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","소속기관 인건비","53984851","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부 기본경비","58495423","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","소속기관 기본경비","5747577","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","사법운영지원","37204000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","형사재판운영지원","40818000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","일반재판운영지원","29266000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","민사재판운영지원","8615000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","국선변호료지원","32056000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","가족관계등록사무지원","20700000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","사법업무 전산화","45144000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","가족등록업무전산화","19340000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","법관등 전문화 및 국제화","9092000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","재판활동종합지원","법원예비금","236000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","법원시설 확충 및 유지보수","법원시설 확충","96480000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","법원시설 확충 및 유지보수","법원시설관리 등","29467000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","법원도서관","도서관운영지원","1772000","0","0"
"2011","대법원","일반회계",,"공공질서및안전","법원및헌재","법원도서관","디지털도서관개발 및 운영","1420000","0","0"
"2011","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부 인건비","88192424","0","0"
"2011","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","본부 기본경비","5471000","0","0"
"2011","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","등기업무지원","21402000","0","0"
"2011","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","등기업무 전산화","63322000","0","0"
"2011","대법원","등기특별회계",,"공공질서및안전","법원및헌재","재판활동종합지원","예비비","7323000","0","0"
"2011","대법원","등기특별회계",,"공공질서및안전","법원및헌재","법원시설 확충 및 유지보수","등기소 확충","25993000","0","0"
"2011","대법원","등기특별회계",,"공공질서및안전","법원및헌재","회계간거래(전출금)","회계간전출(일반회계)","20000000","0","0"
"2011","대법원","등기특별회계",,"공공질서및안전","법원및헌재","내부거래지출","회계기금간거래(등특회계)","8367000","0","0"
"2011","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","인건비","16944496","0","0"
"2011","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","기본경비","5402000","0","0"
"2011","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","재판자료확충","287000","0","0"
"2011","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","국제교류협력","1083000","0","0"
"2011","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","청사및공관시설관리","1863000","0","0"
"2011","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","국선대리인보수","123000","0","0"
"2011","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","재판활동지원","2970000","0","0"
"2011","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","헌법재판정보화","2753000","0","0"
"2011","헌법재판소","일반회계",,"공공질서및안전","법원및헌재","헌법재판소운영","예비금","25000","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거의공정한관리","공직선거관리","9159000","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거의공정한관리","정당발전지원","34815222","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거의공정한관리","시민교육및공명선거정착","13553448","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거의공정한관리","선거관리지원","1840855","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","인건비","139405168","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","기본경비","13619400","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","기관운영지원","14904106","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","청사확보 및 시설관리","21693000","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","선거행정정보화","3815000","0","0"
"2011","중앙선거관리위원회","일반회계",,"일반공공행정","입법및선거관리","선거관리행정지원","예비금","459863","0","0"
"2011","민주평화통일자문회의","일반회계",,"외교·통일","통일","민주평화통일자문회의운영","사무처인건비","4230176","0","0"
"2011","민주평화통일자문회의","일반회계",,"외교·통일","통일","민주평화통일자문회의운영","기본경비","1208378","0","0"
"2011","민주평화통일자문회의","일반회계",,"외교·통일","통일","민주평화통일자문회의운영","통일정책자문·통일여론조성","18347843","0","0"
"2011","민주평화통일자문회의","일반회계",,"외교·통일","통일","민주평화통일자문회의운영","행정효율성증진및능력개발","37000","0","0"
"2011","민주평화통일자문회의","일반회계",,"외교·통일","통일","민주평화통일자문회의운영","정보화사업","361000","0","0"
"2011","민주평화통일자문회의","일반회계",,"외교·통일","통일","민주평화통일자문회의운영","시설관리","133000","0","0"
"2011","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","인건비","65434434","0","0"
"2011","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","기본경비","10024000","0","0"
"2011","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","감사활동경비","18060000","0","0"
"2011","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","청사 및 시설물 관리","3566000","0","0"
"2011","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","전산운영경비","2720000","0","0"
"2011","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","국제교류협력강화","339000","0","0"
"2011","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","수입대체경비","303000","0","0"
"2011","감사원","일반회계",,"일반공공행정","일반행정","감사활동 및 행정지원","감사연구활동경비","561000","0","0"
"2011","국가정보원","일반회계",,"일반공공행정","일반행정","국가정보지원","정보활동","496398534","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","경제인문사회연구회","28130000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","과학기술정책연구원","11194000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","국토연구원","26192000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","대외경제정책연구원","25099000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","산업연구원","15924000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","정보통신정책연구원","7431000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","통일연구원","9726000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국개발연구원","60418000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국교육개발원","15117000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국교육과정평가원","27158000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국교통연구원","10977000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국노동연구원","10569000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국농촌경제연구원","17596000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국법제연구원","10339000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국보건사회연구원","21984000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국여성정책연구원","13856000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국조세연구원","22610000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국직업능력개발원","17079000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국청소년정책연구원","7212000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국해양수산개발원","14416000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국행정연구원","10957000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국형사정책연구원","8715000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","정부출연연구기관 지원(R&D)","한국환경정책평가연구원","15547000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","인건비","33103529","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","기본경비","10319487","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","국정운영 기획관리 및 평가","5773000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","사회통합정책 추진","539000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","규제개혁","1553000","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","국가적중장기 추진과제 지원","12069768","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","국무총리실 행정지원","행정지원","5440038","0","0"
"2011","국무총리실","일반회계",,"일반공공행정","국정운영","KDI 국제정책대학원 연금기금 국가부담금 지원","KDI 국제정책대학원 연금기금 국가부담금 지원","99000","0","0"
"2011","국무총리실","에너지및자원사업특별회계","투자계정","일반공공행정","국정운영","정부출연연구기관 지원(R&D)","에너지경제연구원","10803000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","조세정책","조세정책지원","2316000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","경제정책","소비자물가관리","500000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","경제정책","중장기 경제전략 기획사업","309000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","국고관리","국가회계제도지원","3578000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","국고관리","국고업무관리지원","1688000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","국고관리","국유재산관리","60104000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","정부위원회","미래기획위원회운영","2520000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","정부위원회","국가경쟁력강화위원회 운영","3246000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","정부위원회","G-20정상회의 준비위원회 운영","1000000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","국제금융","국제금융강화지원","3160000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","국제금융","국제금융센터보조","2000000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","국제금융","국제금융기구 출연","68195000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","경제협력","경제협력강화지원","1271000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","경제협력","경제발전경험공유사업","14000000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","경제협력","자유무역협정 국내대책 추진","6761000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","경제협력","한국수출입은행 출자","100000000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","정책조정","경제정책조정지원","510000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","국가재정운용계획수립","110000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","국제기구 공동연구 자문","180000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","재정사업평가","1830000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","주요투자사업관리","66000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","기금운용평가 및 제도개선","347000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","국가연구개발사업편성지원및평가","2549000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","재정집행 관리시스템 운영","296000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정정책","정보화사업 평가","334000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정운용","국고보조금 관리 및 제도개선","736000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정운용","디지털예산회계시스템 운영및관리","20001000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정운용","국제 재정협력 강화","308000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","재정운용","재정운용 협의기반 구축·운영","283000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","공공정책","공공기관 평가 및 관리","4687000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","본부 인건비","65514288","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","본부 기본경비","17128400","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","기획재정 행정효율성 증진 및 능력개발","664000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","기획재정해외네트워크구축","1432000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","기획재정정보화","6653000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","기획재정 행정지원","기획재정 정책지원","12721000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","회계기금간거래(전출금)","회계기금간전출(일반회계)","1183344000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","회계기금간거래(예수원금상환)","회계기금간예수원금상환(일반회계)","44000","0","0"
"2011","기획재정부","일반회계",,"일반공공행정","재정·금융","회계기금간거래(예수이자상환)","회계기금간예수이자상환(일반회계)","7309530000","0","0"
"2011","기획재정부","일반회계",,"교통및물류","물류등기타","사회기반시설 민자사업 지원","산업기반신용보증기금 출연","18000000","0","0"
"2011","기획재정부","일반회계",,"국토및지역개발","지역및도시","회계간거래(전출금)","회계간거래(광역지역발전특별회계)","4542361000","0","0"
"2011","기획재정부","일반회계",,"예비비","예비비","예비비","예비비","2400000000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","초중등교육 역량강화","19337000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","영어교육 격차해소","19879000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","학생 지도 강화","315000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","교육과학기술연수원 연수생 교육훈련 지원(수입대체경비)","1380000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","교육과학기술연수원 교육행정전산화(정보화)","454000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","초중등 교육복지 개선","144000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","유아교육 지원","810000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","방과후학교 운영(사회서비스)","775000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 내실화","학부모 자녀교육 역량강화","575000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","교육정보화 기반조성(정보화)","5146000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","e-러닝 활성화(정보화)","950000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","한국교육학술정보원 출연(정보화)","29886000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","지방교육행재정통합시스템운영","4081000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","e-러닝 세계화(정보화)","1410000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","초중등교육 ICT 지원","정보활용 인재정책지원","1000000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","특수학교 인건비","27683153","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","특수학교 기본경비","5630944","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","장애인교육지원","6906000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","청사확보 및 시설개선","6785000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","장애학생 통합교육 기반구축","2427000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","특수교육 연수 및 운영(수입대체경비)","200000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","특수교육 지원","특수학교 시설확충","3000000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","지방교육재정교부금","35283120000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","학교교육 재정지원","공공자금관리기금 이차보전","17267000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","회계기금간거래(전출금)","사립초중등학교교직원연금국고대여금(일반회계)","56209000","0","0"
"2011","교육과학기술부","일반회계",,"교육","유아및초중등교육","회계기금간거래(전출금)","사립초중등학교교직원연금부담금(일반회계)","290245000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학의 특성화 다양화","대학의 여성인력 참여확대 및 능력증진","300000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","대학구조개혁 지원","23000000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","전문대학원 체제정착","5162000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학구조 체제 개선","대학정보공시 및 평가","4323000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","2단계 연구중심대학 육성(R&D)","237000000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","대학자율역량 강화","63646000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","국립대학병원 여건개선","79107000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","울산과학기술대학 설립 지원(R&D)","88960000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","그린바이오첨단연구단지 조성","33955000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","대학교육 역량 강화","87000000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","세계 수준의 연구중심대학 육성(R&D)","120100000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","대학교육 역량강화","글로벌공학교육센터 지원","6775000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","고등교육 ICT 지원","대학정보화 지원(정보화)","5250000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","고등교육 ICT 지원","원격대학 경쟁력 강화 추진","1022000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","고등교육 ICT 지원","국립대학 자원관리 선진화 시스템(정보화)","1000000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","인문사회학술연구 조성(R&D)","222531000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","인문사회 직할 출연기관 지원(R&D)","22398000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","고전문헌 국역 지원(R&D)","1600000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","국제백신연구소 지원(R&D)","7982000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술자원 공동 관리체계 구축(R&D)","8687000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술단체 지원(R&D)","8635000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","학술정책관연구기획심사평가사업(R&D)","5800000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","대학연구 국제교류 강화(R&D)","11771000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","학술연구 역량 강화","글로벌 수준의 박사양성 프로젝트","9450000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","한국사 연구 진흥","동북아역사재단 지원","17514000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","한국사 연구 진흥","한국바로알리기","824000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","한국사 연구 진흥","한국사 연구 및 사료 수집.편찬","4260000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","한국사 연구 진흥","한국사능력검정시험 시행(수입대체경비)","1600000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","저소득층장학금 지원","331250000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","대학생 근로장학금 지원","81000000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","한국장학재단 출연","191823000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","맞춤형 국가장학제도 기반 조성","우수학생 국가장학 사업","109520000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 인건비(R&D)","1596465200","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 기본경비","177368604","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 교육기반조성","147000000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","강원대학교 도계캠퍼스 설립 운영","860000","0","0"
"2011","교육과학기술부","일반회계",,"교육","고등교육","국립대학 운영지원","국립대학 입시 및 논문심사(수입대체경비)","24200000","0","0"
