"회계연도","소관명","회계명","계정명","수입관명","수입항명","수입목명","금년도정부안(천원)","금년도국회확정(천원)"
"2010","감사원","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","3000","13000"
"2010","감사원","일반회계",,"수입대체경비수입","잡수입","기타잡수입","283000","283000"
"2010","감사원","일반회계",,"재산수입","관유물대여료","건물대여료","6897","6897"
"2010","감사원","일반회계",,"재산수입","관유물대여료","토지대여료","185","185"
"2010","감사원","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","110","110"
"2010","경찰청","경찰병원","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","9000","9000"
"2010","경찰청","경찰병원","손익계정","경상이전수입","변상금및위약금","위약금","16000","16000"
"2010","경찰청","경찰병원","손익계정","관유물매각대","고정자산매각대","기타고정자산매각대","2000","2000"
"2010","경찰청","경찰병원","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","23578348","23578348"
"2010","경찰청","경찰병원","손익계정","재산수입","관유물대여료","건물대여료","50000","50000"
"2010","경찰청","경찰병원","손익계정","재산수입","기타이자수입및재산수입","기타재산수입","2000","2000"
"2010","경찰청","경찰병원","손익계정","재화및용역판매수입","잡수입","기타잡수입","315000","315000"
"2010","경찰청","경찰병원","손익계정","전년도이월금","전년도이월금","전년도이월금","939000","939000"
"2010","경찰청","운전면허시험관리단","손익계정","경상이전수입","기타경상이전수입","기타경상이전수입","20000","20000"
"2010","경찰청","운전면허시험관리단","손익계정","경상이전수입","변상금및위약금","변상금","20000","20000"
"2010","경찰청","운전면허시험관리단","손익계정","관유물매각대","고정자산매각대","기계기구매각대","200000","200000"
"2010","경찰청","운전면허시험관리단","손익계정","관유물매각대","고정자산매각대","기타고정자산매각대","10000","10000"
"2010","경찰청","운전면허시험관리단","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","85291000","85291000"
"2010","경찰청","운전면허시험관리단","손익계정","재산수입","관유물대여료","건물대여료","250000","250000"
"2010","경찰청","운전면허시험관리단","손익계정","재산수입","관유물대여료","토지대여료","150000","150000"
"2010","경찰청","운전면허시험관리단","손익계정","재산수입","기타이자수입및재산수입","기타재산수입","10000","10000"
"2010","경찰청","운전면허시험관리단","손익계정","재화및용역판매수입","잡수입","기타잡수입","400000","400000"
"2010","경찰청","운전면허시험관리단","손익계정","전년도이월금","전년도이월금","전년도이월금","28379480","28379480"
"2010","경찰청","운전면허시험관리단","자본계정","전년도이월금","전년도이월금","전년도이월금","2767869","2767869"
"2010","경찰청","일반회계",,"경상이전수입","가산금","가산금","17965775","17965775"
"2010","경찰청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","4246469","4246469"
"2010","경찰청","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","859722000","859722000"
"2010","경찰청","일반회계",,"경상이전수입","변상금및위약금","변상금","251048","251048"
"2010","경찰청","일반회계",,"경상이전수입","변상금및위약금","위약금","1137294","1137294"
"2010","경찰청","일반회계",,"관유물매각대","고정자산매각대","건물매각대","768560","768560"
"2010","경찰청","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","3669787","3669787"
"2010","경찰청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","636255","636255"
"2010","경찰청","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","5331477","5331477"
"2010","경찰청","일반회계",,"재산수입","관유물대여료","건물대여료","340092","340092"
"2010","경찰청","일반회계",,"재산수입","관유물대여료","기타관유물대여료","4933","4933"
"2010","경찰청","일반회계",,"재산수입","관유물대여료","토지대여료","515702","515702"
"2010","경찰청","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","327524","327524"
"2010","경찰청","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","350000","350000"
"2010","경찰청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","1506782","1506782"
"2010","공정거래위원회","일반회계",,"경상이전수입","가산금","가산금","23324","23324"
"2010","공정거래위원회","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","673802","673802"
"2010","공정거래위원회","일반회계",,"경상이전수입","벌금,몰수금및과태료","과태료","0","1272000"
"2010","공정거래위원회","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","190576000","371404000"
"2010","공정거래위원회","일반회계",,"경상이전수입","변상금및위약금","위약금","7197","7197"
"2010","공정거래위원회","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","474","474"
"2010","공정거래위원회","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","59","59"
"2010","관세청","일반회계",,"경상이전수입","가산금","가산금","5486000","5686000"
"2010","관세청","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","522000","522000"
"2010","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","몰수금및추징금","3403000","3403000"
"2010","관세청","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","6848000","6848000"
"2010","관세청","일반회계",,"경상이전수입","변상금및위약금","위약금","30000","30000"
"2010","관세청","일반회계",,"관유물매각대","고정자산매각대","건물매각대","180000","180000"
"2010","관세청","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","123000","123000"
"2010","관세청","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","12000","12000"
"2010","관세청","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","1524000","1524000"
"2010","관세청","일반회계",,"수입대체경비수입","잡수입","기타잡수입","17000","17000"
"2010","관세청","일반회계",,"재산수입","관유물대여료","건물대여료","453000","520000"
"2010","관세청","일반회계",,"재산수입","관유물대여료","토지대여료","283000","315000"
"2010","관세청","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","9000","9000"
"2010","관세청","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","994000","994000"
"2010","관세청","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","42000","42000"
"2010","교육과학기술부","국립과천과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","4227000","4227000"
"2010","교육과학기술부","국립과천과학관","손익계정","재산수입","관유물대여료","건물대여료","580000","580000"
"2010","교육과학기술부","국립과천과학관","손익계정","재화및용역판매수입","잡수입","기타잡수입","860000","860000"
"2010","교육과학기술부","국립중앙과학관","손익계정","기업특별회계영업수입","책임운영기관사업수입","책임운영기관사업수입","496000","496000"
"2010","교육과학기술부","국립중앙과학관","손익계정","재산수입","관유물대여료","건물대여료","200000","200000"
"2010","교육과학기술부","국립중앙과학관","손익계정","재산수입","관유물대여료","토지대여료","30000","30000"
"2010","교육과학기술부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","기타영업외잡수익","2000","2000"
"2010","교육과학기술부","국립중앙과학관","손익계정","재화및용역판매수입","잡수입","수탁사업예납금","58000","58000"
"2010","교육과학기술부","국립중앙과학관","손익계정","전년도이월금","전년도이월금","전년도이월금","900000","900000"
"2010","교육과학기술부","국립중앙과학관","자본계정","관유물매각대","고정자산매각대","기타고정자산매각대","2000","2000"
"2010","교육과학기술부","국립중앙과학관","자본계정","재화및용역판매수입","잡수입","기타잡수입","5000","5000"
"2010","교육과학기술부","국립중앙과학관","자본계정","재화및용역판매수입","잡수입","수탁사업예납금","5000","5000"
"2010","교육과학기술부","국립중앙과학관","자본계정","전년도이월금","전년도이월금","전년도이월금","100000","100000"
"2010","교육과학기술부","일반회계",,"경상이전수입","가산금","가산금","188242","188242"
"2010","교육과학기술부","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","20638474","20638474"
"2010","교육과학기술부","일반회계",,"경상이전수입","벌금,몰수금및과태료","벌금및과료","70000","70000"
"2010","교육과학기술부","일반회계",,"경상이전수입","변상금및위약금","변상금","39936","39936"
"2010","교육과학기술부","일반회계",,"경상이전수입","변상금및위약금","위약금","332597","332597"
"2010","교육과학기술부","일반회계",,"관유물매각대","고정자산매각대","기계기구매각대","66498","66498"
"2010","교육과학기술부","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","141957","141957"
"2010","교육과학기술부","일반회계",,"관유물매각대","토지및무형자산매각대","토지매각대","5361496","5361496"
"2010","교육과학기술부","일반회계",,"수입대체경비수입","면허료및수수료","면허료및수수료","24100000","24100000"
"2010","교육과학기술부","일반회계",,"수입대체경비수입","잡수입","기타잡수입","7182036","7182036"
"2010","교육과학기술부","일반회계",,"융자및전대차관원금회수","전대차관원금회수","기타민간전대차관원금회수","4636592","4636592"
"2010","교육과학기술부","일반회계",,"재산수입","관유물대여료","건물대여료","6245068","6245068"
"2010","교육과학기술부","일반회계",,"재산수입","관유물대여료","기타관유물대여료","92442","92442"
"2010","교육과학기술부","일반회계",,"재산수입","관유물대여료","토지대여료","975410","975410"
"2010","교육과학기술부","일반회계",,"재산수입","기타이자수입및재산수입","기타재산수입","4552377","4552377"
"2010","교육과학기술부","일반회계",,"재산수입","전대차관이자수입","기타민간전대차관이자수입","370474","370474"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","면허료및수수료","면허료및수수료","907390","907390"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","실습수입","실습수입","1956193","1956193"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","입학금및수업료","수업료","243631711","243631711"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","입학금및수업료","입학금","16204723","16204723"
"2010","교육과학기술부","일반회계",,"재화및용역판매수입","잡수입","기타잡수입","6254087","6254087"
"2010","국가보훈처","일반회계",,"경상이전수입","기타경상이전수입","기타경상이전수입","2079823","2079823"
"2010","국가보훈처","일반회계",,"경상이전수입","변상금및위약금","위약금","13650","13650"
"2010","국가보훈처","일반회계",,"관유물매각대","고정자산매각대","기타고정자산매각대","23000","23000"
"2010","국가보훈처","일반회계",,"재산수입","관유물대여료","건물대여료","24667","24667"
